id;node;profile;pLoad;qLoad;sR;subnet;voltLvl
LV5.408 Load 67;LV5.408 Bus 26;H0-L;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 61;LV5.408 Bus 50;H0-B;0.005;0.002;0.0054;LV5.408;7
LV5.408 Load 96;LV5.408 Bus 20;H0-L;0.002;0.0008;0.0022;LV5.408;7
LV5.408 Load 42;LV5.408 Bus 56;H0-C;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 58;LV5.408 Bus 2;H0-A;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 81;LV5.408 Bus 5;H0-B;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 55;LV5.408 Bus 49;H0-C;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 41;LV5.408 Bus 57;H0-B;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 69;LV5.408 Bus 33;H0-G;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 85;LV5.408 Bus 62;H0-B;0.002;0.0008;0.0022;LV5.408;7
LV5.408 Load 86;LV5.408 Bus 42;H0-C;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 83;LV5.408 Bus 39;H0-A;0.005;0.002;0.0054;LV5.408;7
LV5.408 Load 97;LV5.408 Bus 51;H0-L;0.007;0.0028;0.0075;LV5.408;7
LV5.408 Load 3;LV5.408 Bus 92;H0-B;0.002;0.0008;0.0022;LV5.408;7
LV5.408 Load 77;LV5.408 Bus 14;H0-C;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 30;LV5.408 Bus 17;H0-G;0.007;0.0028;0.0075;LV5.408;7
LV5.408 Load 54;LV5.408 Bus 31;H0-G;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 39;LV5.408 Bus 35;H0-G;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 11;LV5.408 Bus 27;H0-G;0.001;0.0004;0.0011;LV5.408;7
LV5.408 Load 88;LV5.408 Bus 9;H0-G;0.005;0.002;0.0054;LV5.408;7
LV5.408 Load 59;LV5.408 Bus 54;H0-L;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 71;LV5.408 Bus 93;H0-A;0.012;0.0047;0.0129;LV5.408;7
LV5.408 Load 80;LV5.408 Bus 95;H0-G;0.007;0.0028;0.0075;LV5.408;7
LV5.408 Load 52;LV5.408 Bus 53;H0-G;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 34;LV5.408 Bus 61;H0-G;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 63;LV5.408 Bus 29;H0-B;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 57;LV5.408 Bus 45;G3-A;0.009;0.0035;0.0097;LV5.408;7
LV5.408 Load 19;LV5.408 Bus 60;G3-A;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 95;LV5.408 Bus 34;H0-G;0.005;0.002;0.0054;LV5.408;7
LV5.408 Load 28;LV5.408 Bus 84;H0-G;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 98;LV5.408 Bus 107;H0-A;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 65;LV5.408 Bus 11;H0-G;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 90;LV5.408 Bus 37;H0-C;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 78;LV5.408 Bus 48;H0-B;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 35;LV5.408 Bus 52;H0-C;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 7;LV5.408 Bus 1;H0-L;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 2;LV5.408 Bus 68;H0-L;0.002;0.0008;0.0022;LV5.408;7
LV5.408 Load 72;LV5.408 Bus 94;G4-B;0.002;0.0008;0.0022;LV5.408;7
LV5.408 Load 32;LV5.408 Bus 104;G3-A;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 23;LV5.408 Bus 7;H0-A;0.005;0.002;0.0054;LV5.408;7
LV5.408 Load 29;LV5.408 Bus 64;H0-B;0.001;0.0004;0.0011;LV5.408;7
LV5.408 Load 43;LV5.408 Bus 16;H0-C;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 76;LV5.408 Bus 71;H0-L;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 5;LV5.408 Bus 23;H0-G;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 18;LV5.408 Bus 55;H0-C;0.002;0.0008;0.0022;LV5.408;7
LV5.408 Load 87;LV5.408 Bus 75;H0-B;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 66;LV5.408 Bus 58;H0-L;0.002;0.0008;0.0022;LV5.408;7
LV5.408 Load 27;LV5.408 Bus 15;H0-L;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 46;LV5.408 Bus 46;H0-C;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 53;LV5.408 Bus 88;G1-C;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 17;LV5.408 Bus 13;H0-A;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 79;LV5.408 Bus 28;H0-L;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 91;LV5.408 Bus 47;H0-G;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 24;LV5.408 Bus 91;H0-B;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 51;LV5.408 Bus 80;H0-G;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 60;LV5.408 Bus 98;H0-L;0.002;0.0008;0.0022;LV5.408;7
LV5.408 Load 14;LV5.408 Bus 83;H0-L;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 31;LV5.408 Bus 3;H0-L;0.001;0.0004;0.0011;LV5.408;7
LV5.408 Load 93;LV5.408 Bus 6;H0-L;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 12;LV5.408 Bus 103;H0-L;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 26;LV5.408 Bus 69;H0-G;0.002;0.0008;0.0022;LV5.408;7
LV5.408 Load 1;LV5.408 Bus 63;H0-C;0.002;0.0008;0.0022;LV5.408;7
LV5.408 Load 45;LV5.408 Bus 101;H0-L;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 92;LV5.408 Bus 102;H0-L;0.002;0.0008;0.0022;LV5.408;7
LV5.408 Load 56;LV5.408 Bus 99;H0-B;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 20;LV5.408 Bus 86;H0-A;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 15;LV5.408 Bus 105;H0-L;0.005;0.002;0.0054;LV5.408;7
LV5.408 Load 70;LV5.408 Bus 24;H0-G;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 37;LV5.408 Bus 96;H0-G;0.008;0.0031;0.0086;LV5.408;7
LV5.408 Load 84;LV5.408 Bus 66;H0-C;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 21;LV5.408 Bus 4;G6-A;0.007;0.0028;0.0075;LV5.408;7
LV5.408 Load 68;LV5.408 Bus 22;H0-G;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 22;LV5.408 Bus 89;G3-A;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 89;LV5.408 Bus 106;H0-G;0.002;0.0008;0.0022;LV5.408;7
LV5.408 Load 33;LV5.408 Bus 12;H0-A;0.002;0.0008;0.0022;LV5.408;7
LV5.408 Load 82;LV5.408 Bus 36;H0-B;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 13;LV5.408 Bus 82;G5-A;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 49;LV5.408 Bus 79;H0-B;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 44;LV5.408 Bus 59;H0-B;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 8;LV5.408 Bus 100;H0-G;0.007;0.0028;0.0075;LV5.408;7
LV5.408 Load 4;LV5.408 Bus 40;H0-C;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 73;LV5.408 Bus 85;H0-C;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 47;LV5.408 Bus 8;H0-B;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 62;LV5.408 Bus 67;H0-L;0.005;0.002;0.0054;LV5.408;7
LV5.408 Load 40;LV5.408 Bus 18;H0-L;0.007;0.0028;0.0075;LV5.408;7
LV5.408 Load 94;LV5.408 Bus 38;G1-C;0.007;0.0028;0.0075;LV5.408;7
LV5.408 Load 9;LV5.408 Bus 65;H0-B;0.001;0.0004;0.0011;LV5.408;7
LV5.408 Load 75;LV5.408 Bus 90;H0-G;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 50;LV5.408 Bus 44;H0-G;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 6;LV5.408 Bus 87;H0-G;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 99;LV5.408 Bus 111;G3-A;0.0249;0.0098;0.0268;LV5.408;7
LV5.408 Load 100;LV5.408 Bus 108;H0-C;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 101;LV5.408 Bus 109;H0-C;0.005;0.002;0.0054;LV5.408;7
LV5.408 Load 102;LV5.408 Bus 110;H0-B;0.005;0.002;0.0054;LV5.408;7
LV5.408 Load 103;LV5.408 Bus 112;H0-G;0.005;0.002;0.0054;LV5.408;7
LV5.408 Load 104;LV5.408 Bus 113;H0-A;0.005;0.002;0.0054;LV5.408;7
LV5.408 Load 105;LV5.408 Bus 86;Air_Semi-Parallel_2;0.005;0.002;0.0054;LV5.408;7
LV5.408 Load 106;LV5.408 Bus 47;Soil_Alternative_2;0.002;0.0008;0.0022;LV5.408;7
LV5.408 Load 107;LV5.408 Bus 68;Soil_Alternative_2;0.004;0.0016;0.0043;LV5.408;7
LV5.408 Load 108;LV5.408 Bus 109;Air_Alternative_2;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 109;LV5.408 Bus 101;Air_Semi-Parallel_2;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 110;LV5.408 Bus 30;HLS_C_3.7;0.0037;0.0015;0.004;LV5.408;7
LV5.408 Load 111;LV5.408 Bus 11;APLS_B_11.0;0.011;0.0043;0.0118;LV5.408;7
LV5.408 Load 112;LV5.408 Bus 11;Air_Alternative_2;0.003;0.0012;0.0032;LV5.408;7
LV5.408 Load 113;LV5.408 Bus 67;Air_Semi-Parallel_2;0.005;0.002;0.0054;LV5.408;7
LV5.408 Load 114;LV5.408 Bus 68;HLS_B_3.7;0.0037;0.0015;0.004;LV5.408;7
LV5.408 Load 115;LV5.408 Bus 26;Air_Alternative_2;0.005;0.002;0.0054;LV5.408;7
LV5.408 Load 116;LV5.408 Bus 9;APLS_B_3.7;0.0037;0.0015;0.004;LV5.408;7
LV5.408 Load 117;LV5.408 Bus 70;Air_Parallel_2;0.005;0.002;0.0054;LV5.408;7
LV5.408 Load 118;LV5.408 Bus 63;HLS_B_3.7;0.0037;0.0015;0.004;LV5.408;7
LV5.409 Load 48;LV5.409 Bus 32;H0-L;0.001;0.0004;0.0011;LV5.409;7
LV5.409 Load 74;LV5.409 Bus 25;H0-C;0.001;0.0004;0.0011;LV5.409;7
LV5.409 Load 25;LV5.409 Bus 10;H0-G;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 10;LV5.409 Bus 97;H0-G;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 38;LV5.409 Bus 30;H0-C;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 36;LV5.409 Bus 21;G6-A;0.002;0.0008;0.0022;LV5.409;7
LV5.409 Load 16;LV5.409 Bus 70;G6-A;0.007;0.0028;0.0075;LV5.409;7
LV5.409 Load 64;LV5.409 Bus 81;H0-L;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 67;LV5.409 Bus 26;H0-L;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 61;LV5.409 Bus 50;H0-B;0.005;0.002;0.0054;LV5.409;7
LV5.409 Load 96;LV5.409 Bus 20;H0-L;0.002;0.0008;0.0022;LV5.409;7
LV5.409 Load 42;LV5.409 Bus 56;H0-C;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 58;LV5.409 Bus 2;H0-A;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 81;LV5.409 Bus 5;H0-B;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 55;LV5.409 Bus 49;H0-C;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 41;LV5.409 Bus 57;H0-B;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 69;LV5.409 Bus 33;H0-G;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 85;LV5.409 Bus 62;H0-B;0.002;0.0008;0.0022;LV5.409;7
LV5.409 Load 86;LV5.409 Bus 42;H0-C;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 83;LV5.409 Bus 39;H0-A;0.005;0.002;0.0054;LV5.409;7
LV5.409 Load 97;LV5.409 Bus 51;H0-L;0.007;0.0028;0.0075;LV5.409;7
LV5.409 Load 3;LV5.409 Bus 92;H0-B;0.002;0.0008;0.0022;LV5.409;7
LV5.409 Load 77;LV5.409 Bus 14;H0-C;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 30;LV5.409 Bus 17;H0-G;0.007;0.0028;0.0075;LV5.409;7
LV5.409 Load 54;LV5.409 Bus 31;H0-G;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 39;LV5.409 Bus 35;H0-G;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 11;LV5.409 Bus 27;H0-G;0.001;0.0004;0.0011;LV5.409;7
LV5.409 Load 88;LV5.409 Bus 9;H0-G;0.005;0.002;0.0054;LV5.409;7
LV5.409 Load 59;LV5.409 Bus 54;H0-L;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 71;LV5.409 Bus 93;H0-A;0.012;0.0047;0.0129;LV5.409;7
LV5.409 Load 80;LV5.409 Bus 95;H0-G;0.007;0.0028;0.0075;LV5.409;7
LV5.409 Load 52;LV5.409 Bus 53;H0-G;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 34;LV5.409 Bus 61;H0-G;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 63;LV5.409 Bus 29;H0-B;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 57;LV5.409 Bus 45;G3-A;0.009;0.0035;0.0097;LV5.409;7
LV5.409 Load 19;LV5.409 Bus 60;G3-A;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 95;LV5.409 Bus 34;H0-G;0.005;0.002;0.0054;LV5.409;7
LV5.409 Load 28;LV5.409 Bus 84;H0-G;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 98;LV5.409 Bus 107;H0-A;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 65;LV5.409 Bus 11;H0-G;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 90;LV5.409 Bus 37;H0-C;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 78;LV5.409 Bus 48;H0-B;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 35;LV5.409 Bus 52;H0-C;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 7;LV5.409 Bus 1;H0-L;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 2;LV5.409 Bus 68;H0-L;0.002;0.0008;0.0022;LV5.409;7
LV5.409 Load 72;LV5.409 Bus 94;G4-B;0.002;0.0008;0.0022;LV5.409;7
LV5.409 Load 32;LV5.409 Bus 104;G3-A;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 23;LV5.409 Bus 7;H0-A;0.005;0.002;0.0054;LV5.409;7
LV5.409 Load 29;LV5.409 Bus 64;H0-B;0.001;0.0004;0.0011;LV5.409;7
LV5.409 Load 43;LV5.409 Bus 16;H0-C;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 76;LV5.409 Bus 71;H0-L;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 5;LV5.409 Bus 23;H0-G;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 18;LV5.409 Bus 55;H0-C;0.002;0.0008;0.0022;LV5.409;7
LV5.409 Load 87;LV5.409 Bus 75;H0-B;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 66;LV5.409 Bus 58;H0-L;0.002;0.0008;0.0022;LV5.409;7
LV5.409 Load 27;LV5.409 Bus 15;H0-L;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 46;LV5.409 Bus 46;H0-C;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 53;LV5.409 Bus 88;G1-C;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 17;LV5.409 Bus 13;H0-A;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 79;LV5.409 Bus 28;H0-L;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 91;LV5.409 Bus 47;H0-G;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 24;LV5.409 Bus 91;H0-B;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 51;LV5.409 Bus 80;H0-G;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 60;LV5.409 Bus 98;H0-L;0.002;0.0008;0.0022;LV5.409;7
LV5.409 Load 14;LV5.409 Bus 83;H0-L;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 31;LV5.409 Bus 3;H0-L;0.001;0.0004;0.0011;LV5.409;7
LV5.409 Load 93;LV5.409 Bus 6;H0-L;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 12;LV5.409 Bus 103;H0-L;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 26;LV5.409 Bus 69;H0-G;0.002;0.0008;0.0022;LV5.409;7
LV5.409 Load 1;LV5.409 Bus 63;H0-C;0.002;0.0008;0.0022;LV5.409;7
LV5.409 Load 45;LV5.409 Bus 101;H0-L;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 92;LV5.409 Bus 102;H0-L;0.002;0.0008;0.0022;LV5.409;7
LV5.409 Load 56;LV5.409 Bus 99;H0-B;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 20;LV5.409 Bus 86;H0-A;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 15;LV5.409 Bus 105;H0-L;0.005;0.002;0.0054;LV5.409;7
LV5.409 Load 70;LV5.409 Bus 24;H0-G;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 37;LV5.409 Bus 96;H0-G;0.008;0.0031;0.0086;LV5.409;7
LV5.409 Load 84;LV5.409 Bus 66;H0-C;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 21;LV5.409 Bus 4;G6-A;0.007;0.0028;0.0075;LV5.409;7
LV5.409 Load 68;LV5.409 Bus 22;H0-G;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 22;LV5.409 Bus 89;G3-A;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 89;LV5.409 Bus 106;H0-G;0.002;0.0008;0.0022;LV5.409;7
LV5.409 Load 33;LV5.409 Bus 12;H0-A;0.002;0.0008;0.0022;LV5.409;7
LV5.409 Load 82;LV5.409 Bus 36;H0-B;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 13;LV5.409 Bus 82;G5-A;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 49;LV5.409 Bus 79;H0-B;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 44;LV5.409 Bus 59;H0-B;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 8;LV5.409 Bus 100;H0-G;0.007;0.0028;0.0075;LV5.409;7
LV5.409 Load 4;LV5.409 Bus 40;H0-C;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 73;LV5.409 Bus 85;H0-C;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 47;LV5.409 Bus 8;H0-B;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 62;LV5.409 Bus 67;H0-L;0.005;0.002;0.0054;LV5.409;7
LV5.409 Load 40;LV5.409 Bus 18;H0-L;0.007;0.0028;0.0075;LV5.409;7
LV5.409 Load 94;LV5.409 Bus 38;G1-C;0.007;0.0028;0.0075;LV5.409;7
LV5.409 Load 9;LV5.409 Bus 65;H0-B;0.001;0.0004;0.0011;LV5.409;7
LV5.409 Load 75;LV5.409 Bus 90;H0-G;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 50;LV5.409 Bus 44;H0-G;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 6;LV5.409 Bus 87;H0-G;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 99;LV5.409 Bus 111;G3-A;0.0249;0.0098;0.0268;LV5.409;7
LV5.409 Load 100;LV5.409 Bus 108;H0-C;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 101;LV5.409 Bus 109;H0-C;0.005;0.002;0.0054;LV5.409;7
LV5.409 Load 102;LV5.409 Bus 110;H0-B;0.005;0.002;0.0054;LV5.409;7
LV5.409 Load 103;LV5.409 Bus 112;H0-G;0.005;0.002;0.0054;LV5.409;7
LV5.409 Load 104;LV5.409 Bus 113;H0-A;0.005;0.002;0.0054;LV5.409;7
LV5.409 Load 105;LV5.409 Bus 86;Air_Semi-Parallel_2;0.005;0.002;0.0054;LV5.409;7
LV5.409 Load 106;LV5.409 Bus 47;Soil_Alternative_2;0.002;0.0008;0.0022;LV5.409;7
LV5.409 Load 107;LV5.409 Bus 68;Soil_Alternative_2;0.004;0.0016;0.0043;LV5.409;7
LV5.409 Load 108;LV5.409 Bus 109;Air_Alternative_2;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 109;LV5.409 Bus 101;Air_Semi-Parallel_2;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 110;LV5.409 Bus 30;HLS_C_3.7;0.0037;0.0015;0.004;LV5.409;7
LV5.409 Load 111;LV5.409 Bus 11;APLS_B_11.0;0.011;0.0043;0.0118;LV5.409;7
LV5.409 Load 112;LV5.409 Bus 11;Air_Alternative_2;0.003;0.0012;0.0032;LV5.409;7
LV5.409 Load 113;LV5.409 Bus 67;Air_Semi-Parallel_2;0.005;0.002;0.0054;LV5.409;7
LV5.409 Load 114;LV5.409 Bus 68;HLS_B_3.7;0.0037;0.0015;0.004;LV5.409;7
LV5.409 Load 115;LV5.409 Bus 26;Air_Alternative_2;0.005;0.002;0.0054;LV5.409;7
LV5.409 Load 116;LV5.409 Bus 9;APLS_B_3.7;0.0037;0.0015;0.004;LV5.409;7
LV5.409 Load 117;LV5.409 Bus 70;Air_Parallel_2;0.005;0.002;0.0054;LV5.409;7
LV5.409 Load 118;LV5.409 Bus 63;HLS_B_3.7;0.0037;0.0015;0.004;LV5.409;7
LV5.410 Load 48;LV5.410 Bus 32;H0-L;0.001;0.0004;0.0011;LV5.410;7
LV5.410 Load 74;LV5.410 Bus 25;H0-C;0.001;0.0004;0.0011;LV5.410;7
LV5.410 Load 25;LV5.410 Bus 10;H0-G;0.004;0.0016;0.0043;LV5.410;7
LV5.410 Load 10;LV5.410 Bus 97;H0-G;0.003;0.0012;0.0032;LV5.410;7
LV5.410 Load 38;LV5.410 Bus 30;H0-C;0.004;0.0016;0.0043;LV5.410;7
LV5.410 Load 36;LV5.410 Bus 21;G6-A;0.002;0.0008;0.0022;LV5.410;7
LV5.410 Load 16;LV5.410 Bus 70;G6-A;0.007;0.0028;0.0075;LV5.410;7
LV5.410 Load 64;LV5.410 Bus 81;H0-L;0.003;0.0012;0.0032;LV5.410;7
LV5.410 Load 67;LV5.410 Bus 26;H0-L;0.003;0.0012;0.0032;LV5.410;7
LV5.410 Load 61;LV5.410 Bus 50;H0-B;0.005;0.002;0.0054;LV5.410;7
LV5.410 Load 96;LV5.410 Bus 20;H0-L;0.002;0.0008;0.0022;LV5.410;7
LV5.410 Load 42;LV5.410 Bus 56;H0-C;0.003;0.0012;0.0032;LV5.410;7
LV5.410 Load 58;LV5.410 Bus 2;H0-A;0.004;0.0016;0.0043;LV5.410;7
LV5.410 Load 81;LV5.410 Bus 5;H0-B;0.003;0.0012;0.0032;LV5.410;7
LV5.410 Load 55;LV5.410 Bus 49;H0-C;0.004;0.0016;0.0043;LV5.410;7
LV5.410 Load 41;LV5.410 Bus 57;H0-B;0.004;0.0016;0.0043;LV5.410;7
LV5.410 Load 69;LV5.410 Bus 33;H0-G;0.003;0.0012;0.0032;LV5.410;7
LV5.410 Load 85;LV5.410 Bus 62;H0-B;0.002;0.0008;0.0022;LV5.410;7
LV5.410 Load 86;LV5.410 Bus 42;H0-C;0.003;0.0012;0.0032;LV5.410;7
LV5.410 Load 83;LV5.410 Bus 39;H0-A;0.005;0.002;0.0054;LV5.410;7
LV5.410 Load 97;LV5.410 Bus 51;H0-L;0.007;0.0028;0.0075;LV5.410;7
LV5.410 Load 3;LV5.410 Bus 92;H0-B;0.002;0.0008;0.0022;LV5.410;7
LV5.410 Load 77;LV5.410 Bus 14;H0-C;0.004;0.0016;0.0043;LV5.410;7
LV5.410 Load 30;LV5.410 Bus 17;H0-G;0.007;0.0028;0.0075;LV5.410;7
LV5.410 Load 54;LV5.410 Bus 31;H0-G;0.004;0.0016;0.0043;LV5.410;7
LV5.410 Load 39;LV5.410 Bus 35;H0-G;0.004;0.0016;0.0043;LV5.410;7
LV5.410 Load 11;LV5.410 Bus 27;H0-G;0.001;0.0004;0.0011;LV5.410;7
LV5.410 Load 88;LV5.410 Bus 9;H0-G;0.005;0.002;0.0054;LV5.410;7
LV5.410 Load 59;LV5.410 Bus 54;H0-L;0.003;0.0012;0.0032;LV5.410;7
LV5.410 Load 71;LV5.410 Bus 93;H0-A;0.012;0.0047;0.0129;LV5.410;7
LV5.410 Load 80;LV5.410 Bus 95;H0-G;0.007;0.0028;0.0075;LV5.410;7
LV5.410 Load 52;LV5.410 Bus 53;H0-G;0.004;0.0016;0.0043;LV5.410;7
LV5.410 Load 34;LV5.410 Bus 61;H0-G;0.004;0.0016;0.0043;LV5.410;7
LV5.410 Load 63;LV5.410 Bus 29;H0-B;0.003;0.0012;0.0032;LV5.410;7
LV5.410 Load 57;LV5.410 Bus 45;G3-A;0.009;0.0035;0.0097;LV5.410;7
LV5.410 Load 19;LV5.410 Bus 60;G3-A;0.003;0.0012;0.0032;LV5.410;7
LV5.410 Load 95;LV5.410 Bus 34;H0-G;0.005;0.002;0.0054;LV5.410;7
LV5.410 Load 28;LV5.410 Bus 84;H0-G;0.004;0.0016;0.0043;LV5.410;7
LV5.410 Load 98;LV5.410 Bus 107;H0-A;0.004;0.0016;0.0043;LV5.410;7
LV5.410 Load 65;LV5.410 Bus 11;H0-G;0.003;0.0012;0.0032;LV5.410;7
LV5.410 Load 90;LV5.410 Bus 37;H0-C;0.004;0.0016;0.0043;LV5.410;7
LV5.410 Load 78;LV5.410 Bus 48;H0-B;0.004;0.0016;0.0043;LV5.410;7
LV5.410 Load 35;LV5.410 Bus 52;H0-C;0.003;0.0012;0.0032;LV5.410;7
LV5.410 Load 7;LV5.410 Bus 1;H0-L;0.003;0.0012;0.0032;LV5.410;7
LV5.410 Load 2;LV5.410 Bus 68;H0-L;0.002;0.0008;0.0022;LV5.410;7
LV5.410 Load 72;LV5.410 Bus 94;G4-B;0.002;0.0008;0.0022;LV5.410;7
LV5.410 Load 32;LV5.410 Bus 104;G3-A;0.003;0.0012;0.0032;LV5.410;7
LV5.410 Load 23;LV5.410 Bus 7;H0-A;0.005;0.002;0.0054;LV5.410;7
