id;element1;element2;variable;subnet;voltLvl
MV3.102 Measurement 19;MV3.102 Bus 132_2;MV3.101 Line 123;p;MV3.102_Feeder13;5
MV3.102 Measurement 20;MV3.102 Bus 133_2;MV3.101 Line 124;p;MV3.102_Feeder13;5
MV3.102 Measurement 21;MV3.102 Bus 35_2;MV3.101 loop_line 1;p;MV3.102_Loop_Line;5
MV3.102 Measurement 22;MV3.102 Bus 58_2;MV3.101 loop_line 2;p;MV3.102_Loop_Line;5
MV3.102 Measurement 23;MV3.102 busbar1B_1;MV3.101 Line 16;q;MV3.102_Feeder3;5
MV3.102 Measurement 24;MV3.102 node2;NULL;v;MV3.102;5
MV3.102 Measurement 25;MV3.102 Bus 52_2;MV3.101 Line 43;q;MV3.102_Feeder6;5
MV3.102 Measurement 26;MV3.102 Bus 68_2;MV3.101 Line 59;q;MV3.102_Feeder7;5
MV3.102 Measurement 27;MV3.102 Bus 69_2;MV3.101 Line 60;q;MV3.102_Feeder7;5
MV3.102 Measurement 28;MV3.102 Bus 89_2;MV3.101 Line 80;q;MV3.102_Feeder8;5
MV3.102 Measurement 29;MV3.102 Bus 90_2;MV3.101 Line 81;q;MV3.102_Feeder8;5
MV3.102 Measurement 30;MV3.102 Bus 98_2;MV3.101 Line 89;q;MV3.102_Feeder9;5
MV3.102 Measurement 31;MV3.102 Bus 99_2;MV3.101 Line 90;q;MV3.102_Feeder9;5
MV3.102 Measurement 32;MV3.102 Bus 132_2;MV3.101 Line 123;q;MV3.102_Feeder13;5
MV3.102 Measurement 33;MV3.102 Bus 133_2;MV3.101 Line 124;q;MV3.102_Feeder13;5
MV3.102 Measurement 34;MV3.102 Bus 35_2;MV3.101 loop_line 1;q;MV3.102_Loop_Line;5
MV3.102 Measurement 35;MV3.102 busbar1A;NULL;v;MV3.102;5
MV3.102 Measurement 36;MV3.102 Bus 58_2;MV3.101 loop_line 2;q;MV3.102_Loop_Line;5
MV3.102 Measurement 37;MV3.102 Bus 69;NULL;v;MV3.102_Feeder7;5
MV3.102 Measurement 38;MV3.102 Bus 70;NULL;v;MV3.102_Feeder7;5
MV3.102 Measurement 39;MV3.102 Bus 90;NULL;v;MV3.102_Feeder8;5
MV3.102 Measurement 40;MV3.102 Bus 99;NULL;v;MV3.102_Feeder9;5
MV3.102 Measurement 41;MV3.102 Bus 69;NULL;p;MV3.102_Feeder7;5
MV3.102 Measurement 42;MV3.102 Bus 70;NULL;p;MV3.102_Feeder7;5
MV3.102 Measurement 43;MV3.102 Bus 90;NULL;p;MV3.102_Feeder8;5
MV3.102 Measurement 44;MV3.102 Bus 99;NULL;p;MV3.102_Feeder9;5
MV3.102 Measurement 45;MV3.102 Bus 69;NULL;q;MV3.102_Feeder7;5
MV3.102 Measurement 46;MV3.102 busbar1B;NULL;v;MV3.102;5
MV3.102 Measurement 47;MV3.102 Bus 70;NULL;q;MV3.102_Feeder7;5
MV3.102 Measurement 48;MV3.102 Bus 90;NULL;q;MV3.102_Feeder8;5
MV3.102 Measurement 49;MV3.102 Bus 99;NULL;q;MV3.102_Feeder9;5
MV3.102 Measurement 50;MV3.102 busbar2A;NULL;v;MV3.102;5
MV3.102 Measurement 51;MV3.102 busbar2B;NULL;v;MV3.102;5
MV3.102 Measurement 52;MV3.102 BS busbar1A;NULL;v;MV3.102;5
MV3.102 Measurement 53;MV3.102 BS busbar1B;NULL;v;MV3.102;5
MV3.103 Measurement 1;HV1 Bus 55;NULL;v;HV1_MV3.103;3
MV3.103 Measurement 2;HV1 Bus 56;NULL;v;HV1_MV3.103;3
MV3.103 Measurement 3;MV3.103 BS busbar1C;NULL;v;MV3.103;5
MV3.103 Measurement 4;MV3.103 node1;HV1-MV3.101-Trafo1;p;MV3.103;3
MV3.103 Measurement 5;MV3.103 node2;HV1-MV3.101-Trafo2;p;MV3.103;3
MV3.103 Measurement 6;MV3.103 node1;HV1-MV3.101-Trafo1;q;MV3.103;3
MV3.103 Measurement 7;MV3.103 node2;HV1-MV3.101-Trafo2;q;MV3.103;3
MV3.103 Measurement 8;MV3.103 node1;HV1-MV3.101-Trafo1;i;MV3.103;3
MV3.103 Measurement 9;MV3.103 node2;HV1-MV3.101-Trafo2;i;MV3.103;3
MV3.103 Measurement 10;MV3.103 busbar1B_1;MV3.101 Line 16;p;MV3.103_Feeder3;5
MV3.103 Measurement 11;MV3.103 Bus 52_2;MV3.101 Line 43;p;MV3.103_Feeder6;5
MV3.103 Measurement 12;MV3.103 Bus 68_2;MV3.101 Line 59;p;MV3.103_Feeder7;5
MV3.103 Measurement 13;MV3.103 node1;NULL;v;MV3.103;5
MV3.103 Measurement 14;MV3.103 Bus 69_2;MV3.101 Line 60;p;MV3.103_Feeder7;5
MV3.103 Measurement 15;MV3.103 Bus 89_2;MV3.101 Line 80;p;MV3.103_Feeder8;5
MV3.103 Measurement 16;MV3.103 Bus 90_2;MV3.101 Line 81;p;MV3.103_Feeder8;5
MV3.103 Measurement 17;MV3.103 Bus 98_2;MV3.101 Line 89;p;MV3.103_Feeder9;5
MV3.103 Measurement 18;MV3.103 Bus 99_2;MV3.101 Line 90;p;MV3.103_Feeder9;5
MV3.103 Measurement 19;MV3.103 Bus 132_2;MV3.101 Line 123;p;MV3.103_Feeder13;5
MV3.103 Measurement 20;MV3.103 Bus 133_2;MV3.101 Line 124;p;MV3.103_Feeder13;5
MV3.103 Measurement 21;MV3.103 Bus 35_2;MV3.101 loop_line 1;p;MV3.103_Loop_Line;5
MV3.103 Measurement 22;MV3.103 Bus 58_2;MV3.101 loop_line 2;p;MV3.103_Loop_Line;5
MV3.103 Measurement 23;MV3.103 busbar1B_1;MV3.101 Line 16;q;MV3.103_Feeder3;5
MV3.103 Measurement 24;MV3.103 node2;NULL;v;MV3.103;5
MV3.103 Measurement 25;MV3.103 Bus 52_2;MV3.101 Line 43;q;MV3.103_Feeder6;5
MV3.103 Measurement 26;MV3.103 Bus 68_2;MV3.101 Line 59;q;MV3.103_Feeder7;5
MV3.103 Measurement 27;MV3.103 Bus 69_2;MV3.101 Line 60;q;MV3.103_Feeder7;5
MV3.103 Measurement 28;MV3.103 Bus 89_2;MV3.101 Line 80;q;MV3.103_Feeder8;5
MV3.103 Measurement 29;MV3.103 Bus 90_2;MV3.101 Line 81;q;MV3.103_Feeder8;5
MV3.103 Measurement 30;MV3.103 Bus 98_2;MV3.101 Line 89;q;MV3.103_Feeder9;5
MV3.103 Measurement 31;MV3.103 Bus 99_2;MV3.101 Line 90;q;MV3.103_Feeder9;5
MV3.103 Measurement 32;MV3.103 Bus 132_2;MV3.101 Line 123;q;MV3.103_Feeder13;5
MV3.103 Measurement 33;MV3.103 Bus 133_2;MV3.101 Line 124;q;MV3.103_Feeder13;5
MV3.103 Measurement 34;MV3.103 Bus 35_2;MV3.101 loop_line 1;q;MV3.103_Loop_Line;5
MV3.103 Measurement 35;MV3.103 busbar1A;NULL;v;MV3.103;5
MV3.103 Measurement 36;MV3.103 Bus 58_2;MV3.101 loop_line 2;q;MV3.103_Loop_Line;5
MV3.103 Measurement 37;MV3.103 Bus 69;NULL;v;MV3.103_Feeder7;5
MV3.103 Measurement 38;MV3.103 Bus 70;NULL;v;MV3.103_Feeder7;5
MV3.103 Measurement 39;MV3.103 Bus 90;NULL;v;MV3.103_Feeder8;5
MV3.103 Measurement 40;MV3.103 Bus 99;NULL;v;MV3.103_Feeder9;5
MV3.103 Measurement 41;MV3.103 Bus 69;NULL;p;MV3.103_Feeder7;5
MV3.103 Measurement 42;MV3.103 Bus 70;NULL;p;MV3.103_Feeder7;5
MV3.103 Measurement 43;MV3.103 Bus 90;NULL;p;MV3.103_Feeder8;5
MV3.103 Measurement 44;MV3.103 Bus 99;NULL;p;MV3.103_Feeder9;5
MV3.103 Measurement 45;MV3.103 Bus 69;NULL;q;MV3.103_Feeder7;5
MV3.103 Measurement 46;MV3.103 busbar1B;NULL;v;MV3.103;5
MV3.103 Measurement 47;MV3.103 Bus 70;NULL;q;MV3.103_Feeder7;5
MV3.103 Measurement 48;MV3.103 Bus 90;NULL;q;MV3.103_Feeder8;5
MV3.103 Measurement 49;MV3.103 Bus 99;NULL;q;MV3.103_Feeder9;5
MV3.103 Measurement 50;MV3.103 busbar2A;NULL;v;MV3.103;5
MV3.103 Measurement 51;MV3.103 busbar2B;NULL;v;MV3.103;5
MV3.103 Measurement 52;MV3.103 BS busbar1A;NULL;v;MV3.103;5
MV3.103 Measurement 53;MV3.103 BS busbar1B;NULL;v;MV3.103;5
MV4.101 Measurement 1;HV1 Bus 13;NULL;v;HV1_MV4.101;3
MV4.101 Measurement 2;HV1 Bus 13;NULL;v;HV1_MV4.101;3
MV4.101 Measurement 3;MV4.101 busbar1.3_1;HV1-MV4.101-Trafo2;q;MV4.101;3
MV4.101 Measurement 4;MV4.101 busbar1.1_1;HV1-MV4.101-Trafo1;i;MV4.101;3
MV4.101 Measurement 5;MV4.101 busbar1.3_1;HV1-MV4.101-Trafo2;i;MV4.101;3
MV4.101 Measurement 6;MV4.101 busbar1.1_2;MV4.101 Line 2;p;MV4.101_Feeder1;5
MV4.101 Measurement 7;MV4.101 Bus 8_3;MV4.101 Line 7;p;MV4.101_Feeder1;5
MV4.101 Measurement 8;MV4.101 busbar1.1_3;MV4.101 Line 8;p;MV4.101_Feeder2;5
MV4.101 Measurement 9;MV4.101 Bus 14_2;MV4.101 Line 10;p;MV4.101_Feeder2;5
MV4.101 Measurement 10;MV4.101 Bus 15_2;MV4.101 Line 11;p;MV4.101_Feeder2;5
MV4.101 Measurement 11;MV4.101 Bus 20_2;MV4.101 Line 16;p;MV4.101_Feeder2;5
MV4.101 Measurement 12;MV4.101 Bus 21_2;MV4.101 Line 17;p;MV4.101_Feeder2;5
MV4.101 Measurement 13;MV4.101 busbar1.1;NULL;v;MV4.101;5
MV4.101 Measurement 14;MV4.101 busbar1.1_4;MV4.101 Line 19;p;MV4.101_Feeder3;5
MV4.101 Measurement 15;MV4.101 busbar1.1_5;MV4.101 Line 29;p;MV4.101_Feeder4;5
MV4.101 Measurement 16;MV4.101 Bus 38_2;MV4.101 Line 34;p;MV4.101_Feeder4;5
MV4.101 Measurement 17;MV4.101 Bus 39_2;MV4.101 Line 35;p;MV4.101_Feeder4;5
MV4.101 Measurement 18;MV4.101 busbar1.1_6;MV4.101 Line 39;p;MV4.101_Feeder5;5
MV4.101 Measurement 19;MV4.101 Bus 88_2;MV4.101 Line 84;p;MV4.101_Feeder8;5
MV4.101 Measurement 20;MV4.101 Bus 105_2;MV4.101 Line 101;p;MV4.101_Feeder9;5
MV4.101 Measurement 21;MV4.101 Bus 106_2;MV4.101 RS-Feeder7_line;p;MV4.101_RS_Line;5
MV4.101 Measurement 22;MV4.101 busbar1.1_2;MV4.101 Line 2;q;MV4.101_Feeder1;5
MV4.101 Measurement 23;MV4.101 Bus 8_3;MV4.101 Line 7;q;MV4.101_Feeder1;5
MV4.101 Measurement 24;MV4.101 busbar1.2;NULL;v;MV4.101;5
MV4.101 Measurement 25;MV4.101 busbar1.1_3;MV4.101 Line 8;q;MV4.101_Feeder2;5
MV4.101 Measurement 26;MV4.101 Bus 14_2;MV4.101 Line 10;q;MV4.101_Feeder2;5
MV4.101 Measurement 27;MV4.101 Bus 15_2;MV4.101 Line 11;q;MV4.101_Feeder2;5
MV4.101 Measurement 28;MV4.101 Bus 20_2;MV4.101 Line 16;q;MV4.101_Feeder2;5
MV4.101 Measurement 29;MV4.101 Bus 21_2;MV4.101 Line 17;q;MV4.101_Feeder2;5
MV4.101 Measurement 30;MV4.101 busbar1.1_4;MV4.101 Line 19;q;MV4.101_Feeder3;5
MV4.101 Measurement 31;MV4.101 busbar1.1_5;MV4.101 Line 29;q;MV4.101_Feeder4;5
MV4.101 Measurement 32;MV4.101 Bus 38_2;MV4.101 Line 34;q;MV4.101_Feeder4;5
MV4.101 Measurement 33;MV4.101 Bus 39_2;MV4.101 Line 35;q;MV4.101_Feeder4;5
MV4.101 Measurement 34;MV4.101 busbar1.1_6;MV4.101 Line 39;q;MV4.101_Feeder5;5
MV4.101 Measurement 35;MV4.101 busbar1.3;NULL;v;MV4.101;5
MV4.101 Measurement 36;MV4.101 Bus 88_2;MV4.101 Line 84;q;MV4.101_Feeder8;5
MV4.101 Measurement 37;MV4.101 Bus 105_2;MV4.101 Line 101;q;MV4.101_Feeder9;5
MV4.101 Measurement 38;MV4.101 Bus 106_2;MV4.101 RS-Feeder7_line;q;MV4.101_RS_Line;5
MV4.101 Measurement 39;HV1 Bus 13;NULL;v;HV1_MV4.101;3
MV4.101 Measurement 40;HV1 Bus 13;NULL;v;HV1_MV4.101;3
MV4.101 Measurement 41;MV4.101 busbar1.1;NULL;v;MV4.101;5
MV4.101 Measurement 42;MV4.101 busbar1.2;NULL;v;MV4.101;5
MV4.101 Measurement 43;MV4.101 busbar1.3;NULL;v;MV4.101;5
MV4.101 Measurement 44;MV4.101 RS busbar1A;NULL;v;MV4.101;5
MV4.101 Measurement 45;MV4.101 RS busbar1B;NULL;v;MV4.101;5
MV4.101 Measurement 46;MV4.101 RS busbar1A;NULL;v;MV4.101;5
MV4.101 Measurement 47;MV4.101 Bus 12;NULL;v;MV4.101_Feeder1;5
MV4.101 Measurement 48;MV4.101 Bus 15;NULL;v;MV4.101_Feeder2;5
MV4.101 Measurement 49;MV4.101 Bus 21;NULL;v;MV4.101_LV3.401_Feeder2;5
MV4.101 Measurement 50;MV4.101 Bus 39;NULL;v;MV4.101_LV3.402_Feeder4;5
MV4.101 Measurement 51;MV4.101 Bus 89;NULL;v;MV4.101_Feeder8;5
MV4.101 Measurement 52;MV4.101 Bus 106;NULL;v;MV4.101_LV4.423_Feeder9;5
MV4.101 Measurement 53;HV1 Bus 13;NULL;p;HV1_MV4.101;3
MV4.101 Measurement 54;HV1 Bus 13;NULL;p;HV1_MV4.101;3
MV4.101 Measurement 55;MV4.101 busbar1.1;NULL;p;MV4.101;5
MV4.101 Measurement 56;MV4.101 busbar1.2;NULL;p;MV4.101;5
MV4.101 Measurement 57;MV4.101 RS busbar1B;NULL;v;MV4.101;5
MV4.101 Measurement 58;MV4.101 busbar1.3;NULL;p;MV4.101;5
MV4.101 Measurement 59;MV4.101 RS busbar1A;NULL;p;MV4.101;5
MV4.101 Measurement 60;MV4.101 RS busbar1B;NULL;p;MV4.101;5
MV4.101 Measurement 61;MV4.101 Bus 12;NULL;p;MV4.101_Feeder1;5
MV4.101 Measurement 62;MV4.101 Bus 15;NULL;p;MV4.101_Feeder2;5
MV4.101 Measurement 63;MV4.101 Bus 21;NULL;p;MV4.101_LV3.401_Feeder2;5
MV4.101 Measurement 64;MV4.101 Bus 39;NULL;p;MV4.101_LV3.402_Feeder4;5
MV4.101 Measurement 65;MV4.101 Bus 89;NULL;p;MV4.101_Feeder8;5
MV4.101 Measurement 66;MV4.101 Bus 106;NULL;p;MV4.101_LV4.423_Feeder9;5
MV4.101 Measurement 67;HV1 Bus 13;NULL;q;HV1_MV4.101;3
MV4.101 Measurement 68;MV4.101 busbar1.1_1;HV1-MV4.101-Trafo1;p;MV4.101;3
MV4.101 Measurement 69;HV1 Bus 13;NULL;q;HV1_MV4.101;3
MV4.101 Measurement 70;MV4.101 busbar1.1;NULL;q;MV4.101;5
MV4.101 Measurement 71;MV4.101 busbar1.2;NULL;q;MV4.101;5
MV4.101 Measurement 72;MV4.101 busbar1.3;NULL;q;MV4.101;5
MV4.101 Measurement 73;MV4.101 RS busbar1A;NULL;q;MV4.101;5
MV4.101 Measurement 74;MV4.101 RS busbar1B;NULL;q;MV4.101;5
MV4.101 Measurement 75;MV4.101 Bus 12;NULL;q;MV4.101_Feeder1;5
MV4.101 Measurement 76;MV4.101 Bus 15;NULL;q;MV4.101_Feeder2;5
MV4.101 Measurement 77;MV4.101 Bus 21;NULL;q;MV4.101_LV3.401_Feeder2;5
MV4.101 Measurement 78;MV4.101 Bus 39;NULL;q;MV4.101_LV3.402_Feeder4;5
MV4.101 Measurement 79;MV4.101 busbar1.3_1;HV1-MV4.101-Trafo2;p;MV4.101;3
MV4.101 Measurement 80;MV4.101 Bus 89;NULL;q;MV4.101_Feeder8;5
MV4.101 Measurement 81;MV4.101 Bus 106;NULL;q;MV4.101_LV4.423_Feeder9;5
MV4.101 Measurement 82;MV4.101 busbar1.1_1;HV1-MV4.101-Trafo1;q;MV4.101;3
MV1.201 Measurement 1;HV2 Bus 59;NULL;v;HV2_MV1.201;3
MV1.201 Measurement 2;HV2 Bus 60;NULL;v;HV2_MV1.201;3
MV1.201 Measurement 3;MV1.201 Bus 7_2;MV1.101 Line 5;p;MV1.201_Feeder1;5
MV1.201 Measurement 4;MV1.201 Bus 11_2;MV1.101 Line 9;p;MV1.201_Feeder1;5
MV1.201 Measurement 5;MV1.201 Bus 33_2;MV1.101 Line 31;p;MV1.201_Feeder4;5
MV1.201 Measurement 6;MV1.201 Bus 45_2;MV1.101 Line 43;p;MV1.201_Feeder5;5
MV1.201 Measurement 7;MV1.201 Bus 61_2;MV1.101 Line 59;p;MV1.201_Feeder6;5
MV1.201 Measurement 8;MV1.201 Bus 26_3;MV1.101 loop_line 3;p;MV1.201_Loop_Line;5
MV1.201 Measurement 9;MV1.201 Bus 39_2;MV1.101 loop_line 4;p;MV1.201_Loop_Line;5
MV1.201 Measurement 10;MV1.201 Bus 7_2;MV1.101 Line 5;q;MV1.201_Feeder1;5
MV1.201 Measurement 11;MV1.201 Bus 11_2;MV1.101 Line 9;q;MV1.201_Feeder1;5
MV1.201 Measurement 12;MV1.201 Bus 33_2;MV1.101 Line 31;q;MV1.201_Feeder4;5
MV1.201 Measurement 13;MV1.201 busbar1.1;NULL;v;MV1.201;5
MV1.201 Measurement 14;MV1.201 Bus 45_2;MV1.101 Line 43;q;MV1.201_Feeder5;5
MV1.201 Measurement 15;MV1.201 Bus 61_2;MV1.101 Line 59;q;MV1.201_Feeder6;5
MV1.201 Measurement 16;MV1.201 Bus 26_3;MV1.101 loop_line 3;q;MV1.201_Loop_Line;5
MV1.201 Measurement 17;MV1.201 Bus 39_2;MV1.101 loop_line 4;q;MV1.201_Loop_Line;5
MV1.201 Measurement 18;MV1.201 Bus 13;NULL;v;MV1.201_Feeder1;5
MV1.201 Measurement 19;MV1.201 Bus 31;NULL;v;MV1.201_Feeder4;5
MV1.201 Measurement 20;MV1.201 Bus 52;NULL;v;MV1.201_Feeder6;5
MV1.201 Measurement 21;MV1.201 Bus 13;NULL;p;MV1.201_Feeder1;5
MV1.201 Measurement 22;MV1.201 Bus 31;NULL;p;MV1.201_Feeder4;5
MV1.201 Measurement 23;MV1.201 Bus 52;NULL;p;MV1.201_Feeder6;5
MV1.201 Measurement 24;MV1.201 busbar1.2;NULL;v;MV1.201;5
MV1.201 Measurement 25;MV1.201 Bus 13;NULL;q;MV1.201_Feeder1;5
MV1.201 Measurement 26;MV1.201 Bus 31;NULL;q;MV1.201_Feeder4;5
MV1.201 Measurement 27;MV1.201 Bus 52;NULL;q;MV1.201_Feeder6;5
MV1.201 Measurement 28;MV1.201 busbar1.1_1;HV1-MV1.101-Trafo1;p;MV1.201;3
MV1.201 Measurement 29;MV1.201 busbar1.2_1;HV1-MV1.101-Trafo2;p;MV1.201;3
MV1.201 Measurement 30;MV1.201 busbar1.1_1;HV1-MV1.101-Trafo1;q;MV1.201;3
MV1.201 Measurement 31;MV1.201 busbar1.2_1;HV1-MV1.101-Trafo2;q;MV1.201;3
MV1.201 Measurement 32;MV1.201 busbar1.1_1;HV1-MV1.101-Trafo1;i;MV1.201;3
MV1.201 Measurement 33;MV1.201 busbar1.2_1;HV1-MV1.101-Trafo2;i;MV1.201;3
MV1.202 Measurement 1;HV2 Bus 96;NULL;v;HV2_MV1.202;3
MV1.202 Measurement 3;MV1.202 Bus 7_2;MV1.101 Line 5;p;MV1.202_Feeder1;5
MV1.202 Measurement 4;MV1.202 Bus 11_2;MV1.101 Line 9;p;MV1.202_Feeder1;5
MV1.202 Measurement 5;MV1.202 Bus 33_2;MV1.101 Line 31;p;MV1.202_Feeder4;5
MV1.202 Measurement 6;MV1.202 Bus 45_2;MV1.101 Line 43;p;MV1.202_Feeder5;5
MV1.202 Measurement 7;MV1.202 Bus 61_2;MV1.101 Line 59;p;MV1.202_Feeder6;5
MV1.202 Measurement 8;MV1.202 Bus 26_3;MV1.101 loop_line 3;p;MV1.202_Loop_Line;5
MV1.202 Measurement 9;MV1.202 Bus 39_2;MV1.101 loop_line 4;p;MV1.202_Loop_Line;5
MV1.202 Measurement 10;MV1.202 Bus 7_2;MV1.101 Line 5;q;MV1.202_Feeder1;5
MV1.202 Measurement 11;MV1.202 Bus 11_2;MV1.101 Line 9;q;MV1.202_Feeder1;5
MV1.202 Measurement 12;MV1.202 Bus 33_2;MV1.101 Line 31;q;MV1.202_Feeder4;5
MV1.202 Measurement 13;MV1.202 busbar1.1;NULL;v;MV1.202;5
MV1.202 Measurement 14;MV1.202 Bus 45_2;MV1.101 Line 43;q;MV1.202_Feeder5;5
MV1.202 Measurement 15;MV1.202 Bus 61_2;MV1.101 Line 59;q;MV1.202_Feeder6;5
MV1.202 Measurement 16;MV1.202 Bus 26_3;MV1.101 loop_line 3;q;MV1.202_Loop_Line;5
MV1.202 Measurement 17;MV1.202 Bus 39_2;MV1.101 loop_line 4;q;MV1.202_Loop_Line;5
MV1.202 Measurement 18;MV1.202 Bus 13;NULL;v;MV1.202_Feeder1;5
MV1.202 Measurement 19;MV1.202 Bus 31;NULL;v;MV1.202_Feeder4;5
MV1.202 Measurement 20;MV1.202 Bus 52;NULL;v;MV1.202_Feeder6;5
MV1.202 Measurement 21;MV1.202 Bus 13;NULL;p;MV1.202_Feeder1;5
MV1.202 Measurement 22;MV1.202 Bus 31;NULL;p;MV1.202_Feeder4;5
MV1.202 Measurement 23;MV1.202 Bus 52;NULL;p;MV1.202_Feeder6;5
MV1.202 Measurement 24;MV1.202 busbar1.2;NULL;v;MV1.202;5
MV1.202 Measurement 25;MV1.202 Bus 13;NULL;q;MV1.202_Feeder1;5
MV1.202 Measurement 26;MV1.202 Bus 31;NULL;q;MV1.202_Feeder4;5
MV1.202 Measurement 27;MV1.202 Bus 52;NULL;q;MV1.202_Feeder6;5
MV1.202 Measurement 28;MV1.202 busbar1.1_1;HV1-MV1.101-Trafo1;p;MV1.202;3
MV1.202 Measurement 29;MV1.202 busbar1.2_1;HV1-MV1.101-Trafo2;p;MV1.202;3
MV1.202 Measurement 30;MV1.202 busbar1.1_1;HV1-MV1.101-Trafo1;q;MV1.202;3
MV1.202 Measurement 31;MV1.202 busbar1.2_1;HV1-MV1.101-Trafo2;q;MV1.202;3
MV1.202 Measurement 32;MV1.202 busbar1.1_1;HV1-MV1.101-Trafo1;i;MV1.202;3
MV1.202 Measurement 33;MV1.202 busbar1.2_1;HV1-MV1.101-Trafo2;i;MV1.202;3
MV1.203 Measurement 1;HV2 Bus 204;NULL;v;HV2_MV1.203;3
MV1.203 Measurement 2;HV2 Bus 205;NULL;v;HV2_MV1.203;3
MV1.203 Measurement 3;MV1.203 Bus 7_2;MV1.101 Line 5;p;MV1.203_Feeder1;5
MV1.203 Measurement 4;MV1.203 Bus 11_2;MV1.101 Line 9;p;MV1.203_Feeder1;5
MV1.203 Measurement 5;MV1.203 Bus 33_2;MV1.101 Line 31;p;MV1.203_Feeder4;5
MV1.203 Measurement 6;MV1.203 Bus 45_2;MV1.101 Line 43;p;MV1.203_Feeder5;5
MV1.203 Measurement 7;MV1.203 Bus 61_2;MV1.101 Line 59;p;MV1.203_Feeder6;5
MV1.203 Measurement 8;MV1.203 Bus 26_3;MV1.101 loop_line 3;p;MV1.203_Loop_Line;5
MV1.203 Measurement 9;MV1.203 Bus 39_2;MV1.101 loop_line 4;p;MV1.203_Loop_Line;5
MV1.203 Measurement 10;MV1.203 Bus 7_2;MV1.101 Line 5;q;MV1.203_Feeder1;5
MV1.203 Measurement 11;MV1.203 Bus 11_2;MV1.101 Line 9;q;MV1.203_Feeder1;5
MV1.203 Measurement 12;MV1.203 Bus 33_2;MV1.101 Line 31;q;MV1.203_Feeder4;5
MV1.203 Measurement 13;MV1.203 busbar1.1;NULL;v;MV1.203;5
MV1.203 Measurement 14;MV1.203 Bus 45_2;MV1.101 Line 43;q;MV1.203_Feeder5;5
MV1.203 Measurement 15;MV1.203 Bus 61_2;MV1.101 Line 59;q;MV1.203_Feeder6;5
MV1.203 Measurement 16;MV1.203 Bus 26_3;MV1.101 loop_line 3;q;MV1.203_Loop_Line;5
MV1.203 Measurement 17;MV1.203 Bus 39_2;MV1.101 loop_line 4;q;MV1.203_Loop_Line;5
MV1.203 Measurement 18;MV1.203 Bus 13;NULL;v;MV1.203_Feeder1;5
MV1.203 Measurement 19;MV1.203 Bus 31;NULL;v;MV1.203_Feeder4;5
MV1.203 Measurement 20;MV1.203 Bus 52;NULL;v;MV1.203_Feeder6;5
MV1.203 Measurement 21;MV1.203 Bus 13;NULL;p;MV1.203_Feeder1;5
MV1.203 Measurement 22;MV1.203 Bus 31;NULL;p;MV1.203_Feeder4;5
MV1.203 Measurement 23;MV1.203 Bus 52;NULL;p;MV1.203_Feeder6;5
MV1.203 Measurement 24;MV1.203 busbar1.2;NULL;v;MV1.203;5
MV1.203 Measurement 25;MV1.203 Bus 13;NULL;q;MV1.203_Feeder1;5
MV1.203 Measurement 26;MV1.203 Bus 31;NULL;q;MV1.203_Feeder4;5
MV1.203 Measurement 27;MV1.203 Bus 52;NULL;q;MV1.203_Feeder6;5
MV1.203 Measurement 28;MV1.203 busbar1.1_1;HV1-MV1.101-Trafo1;p;MV1.203;3
MV1.203 Measurement 29;MV1.203 busbar1.2_1;HV1-MV1.101-Trafo2;p;MV1.203;3
MV1.203 Measurement 30;MV1.203 busbar1.1_1;HV1-MV1.101-Trafo1;q;MV1.203;3
MV1.203 Measurement 31;MV1.203 busbar1.2_1;HV1-MV1.101-Trafo2;q;MV1.203;3
MV1.203 Measurement 32;MV1.203 busbar1.1_1;HV1-MV1.101-Trafo1;i;MV1.203;3
MV1.203 Measurement 33;MV1.203 busbar1.2_1;HV1-MV1.101-Trafo2;i;MV1.203;3
MV1.204 Measurement 1;HV2 Bus 304;NULL;v;HV2_MV1.204;3
MV1.204 Measurement 2;HV2 Bus 305;NULL;v;HV2_MV1.204;3
MV1.204 Measurement 3;MV1.204 Bus 7_2;MV1.101 Line 5;p;MV1.204_Feeder1;5
MV1.204 Measurement 4;MV1.204 Bus 11_2;MV1.101 Line 9;p;MV1.204_Feeder1;5
MV1.204 Measurement 5;MV1.204 Bus 33_2;MV1.101 Line 31;p;MV1.204_Feeder4;5
MV1.204 Measurement 6;MV1.204 Bus 45_2;MV1.101 Line 43;p;MV1.204_Feeder5;5
MV1.204 Measurement 7;MV1.204 Bus 61_2;MV1.101 Line 59;p;MV1.204_Feeder6;5
MV1.204 Measurement 8;MV1.204 Bus 26_3;MV1.101 loop_line 3;p;MV1.204_Loop_Line;5
MV1.204 Measurement 9;MV1.204 Bus 39_2;MV1.101 loop_line 4;p;MV1.204_Loop_Line;5
MV1.204 Measurement 10;MV1.204 Bus 7_2;MV1.101 Line 5;q;MV1.204_Feeder1;5
MV1.204 Measurement 11;MV1.204 Bus 11_2;MV1.101 Line 9;q;MV1.204_Feeder1;5
MV1.204 Measurement 12;MV1.204 Bus 33_2;MV1.101 Line 31;q;MV1.204_Feeder4;5
MV1.204 Measurement 13;MV1.204 busbar1.1;NULL;v;MV1.204;5
MV1.204 Measurement 14;MV1.204 Bus 45_2;MV1.101 Line 43;q;MV1.204_Feeder5;5
MV1.204 Measurement 15;MV1.204 Bus 61_2;MV1.101 Line 59;q;MV1.204_Feeder6;5
