id;element1;element2;variable;subnet;voltLvl
EHV Measurement 11704;HV2 Bus 25;NULL;q;HV2;3
EHV Measurement 11705;HV2 Bus 25;NULL;v;HV2;3
EHV Measurement 11706;HV2 Bus 47;NULL;p;HV2;3
EHV Measurement 11707;HV2 Bus 47;NULL;q;HV2;3
EHV Measurement 11708;HV2 Bus 47;NULL;v;HV2;3
EHV Measurement 11709;HV2 Bus 293;NULL;p;HV2;3
EHV Measurement 11710;HV2 Bus 293;NULL;q;HV2;3
EHV Measurement 11711;HV2 Bus 293;NULL;v;HV2;3
EHV Measurement 11712;HV2 Bus 201;NULL;p;HV2;3
EHV Measurement 11713;HV2 Bus 201;NULL;q;HV2;3
EHV Measurement 11714;HV2 Bus 201;NULL;v;HV2;3
EHV Measurement 11715;HV2 Bus 117;NULL;p;HV2;3
EHV Measurement 11716;HV2 Bus 117;NULL;q;HV2;3
EHV Measurement 11717;HV2 Bus 117;NULL;v;HV2;3
EHV Measurement 11718;HV2 Bus 21;NULL;p;HV2;3
EHV Measurement 11719;HV2 Bus 21;NULL;q;HV2;3
EHV Measurement 11720;HV2 Bus 21;NULL;v;HV2;3
EHV Measurement 11721;HV2 Bus 173;NULL;p;HV2;3
EHV Measurement 11722;HV2 Bus 173;NULL;q;HV2;3
EHV Measurement 11723;HV2 Bus 173;NULL;v;HV2;3
EHV Measurement 11724;HV2 Bus 350;NULL;p;HV2;3
EHV Measurement 11725;HV2 Bus 350;NULL;q;HV2;3
EHV Measurement 11726;HV2 Bus 350;NULL;v;HV2;3
EHV Measurement 11727;HV2 Bus 307;NULL;p;HV2;3
EHV Measurement 11728;HV2 Bus 307;NULL;q;HV2;3
EHV Measurement 11729;HV2 Bus 307;NULL;v;HV2;3
EHV Measurement 11730;HV2 Bus 208;NULL;p;HV2;3
EHV Measurement 11731;HV2 Bus 208;NULL;q;HV2;3
EHV Measurement 11732;HV2 Bus 208;NULL;v;HV2;3
EHV Measurement 11733;HV2 Bus 234;NULL;p;HV2;3
EHV Measurement 11734;HV2 Bus 234;NULL;q;HV2;3
EHV Measurement 11735;HV2 Bus 234;NULL;v;HV2;3
EHV Measurement 11736;HV2 Bus 103;NULL;p;HV2;3
EHV Measurement 11737;HV2 Bus 103;NULL;q;HV2;3
EHV Measurement 11738;HV2 Bus 103;NULL;v;HV2;3
EHV Measurement 11739;HV2 Bus 354;NULL;p;HV2;3
EHV Measurement 11740;HV2 Bus 354;NULL;q;HV2;3
EHV Measurement 11741;HV2 Bus 354;NULL;v;HV2;3
EHV Measurement 11742;HV2 Bus 17;NULL;p;HV2;3
EHV Measurement 11743;HV2 Bus 17;NULL;q;HV2;3
EHV Measurement 11744;HV2 Bus 17;NULL;v;HV2;3
EHV Measurement 11745;HV2 Bus 53;NULL;p;HV2;3
EHV Measurement 11746;HV2 Bus 53;NULL;q;HV2;3
EHV Measurement 11747;HV2 Bus 53;NULL;v;HV2;3
EHV Measurement 11748;HV2 Bus 192;NULL;p;HV2;3
EHV Measurement 11749;HV2 Bus 192;NULL;q;HV2;3
EHV Measurement 11750;HV2 Bus 192;NULL;v;HV2;3
EHV Measurement 11751;HV2 Bus 24;NULL;p;HV2;3
EHV Measurement 11752;HV2 Bus 24;NULL;q;HV2;3
EHV Measurement 11753;HV2 Bus 24;NULL;v;HV2;3
EHV Measurement 11754;HV2 Bus 182;NULL;p;HV2;3
EHV Measurement 11755;HV2 Bus 182;NULL;q;HV2;3
EHV Measurement 11756;HV2 Bus 182;NULL;v;HV2;3
EHV Measurement 11757;HV2 Bus 331;NULL;p;HV2;3
EHV Measurement 11758;HV2 Bus 331;NULL;q;HV2;3
EHV Measurement 11759;HV2 Bus 331;NULL;v;HV2;3
EHV Measurement 11760;HV2 Bus 365;NULL;p;HV2;3
EHV Measurement 11761;HV2 Bus 365;NULL;q;HV2;3
EHV Measurement 11762;HV2 Bus 365;NULL;v;HV2;3
EHV Measurement 11763;HV2 Bus 215;NULL;p;HV2;3
EHV Measurement 11764;HV2 Bus 215;NULL;q;HV2;3
EHV Measurement 11765;HV2 Bus 215;NULL;v;HV2;3
EHV Measurement 11766;HV2 Bus 105;NULL;p;HV2;3
EHV Measurement 11767;HV2 Bus 105;NULL;q;HV2;3
EHV Measurement 11768;HV2 Bus 105;NULL;v;HV2;3
EHV Measurement 11769;HV2 Bus 122;NULL;p;HV2;3
EHV Measurement 11770;HV2 Bus 122;NULL;q;HV2;3
EHV Measurement 11771;HV2 Bus 122;NULL;v;HV2;3
EHV Measurement 11772;HV2 Bus 219;NULL;p;HV2;3
EHV Measurement 11773;HV2 Bus 219;NULL;q;HV2;3
EHV Measurement 11774;HV2 Bus 219;NULL;v;HV2;3
EHV Measurement 11775;HV2 Bus 186;NULL;p;HV2;3
EHV Measurement 11776;HV2 Bus 186;NULL;q;HV2;3
EHV Measurement 11777;HV2 Bus 186;NULL;v;HV2;3
EHV Measurement 11778;HV2 Bus 148;NULL;p;HV2;3
EHV Measurement 11779;HV2 Bus 148;NULL;q;HV2;3
EHV Measurement 11780;HV2 Bus 148;NULL;v;HV2;3
EHV Measurement 11781;HV2 Bus 144;NULL;p;HV2;3
EHV Measurement 11782;HV2 Bus 144;NULL;q;HV2;3
EHV Measurement 11783;HV2 Bus 144;NULL;v;HV2;3
EHV Measurement 11784;HV2 Bus 295;NULL;p;HV2;3
EHV Measurement 11785;HV2 Bus 295;NULL;q;HV2;3
EHV Measurement 11786;HV2 Bus 295;NULL;v;HV2;3
EHV Measurement 11787;HV2 Bus 205;NULL;p;HV2;3
EHV Measurement 11788;HV2 Bus 205;NULL;q;HV2;3
EHV Measurement 11789;HV2 Bus 205;NULL;v;HV2;3
EHV Measurement 11790;HV2 Bus 110;NULL;p;HV2;3
EHV Measurement 11791;HV2 Bus 110;NULL;q;HV2;3
EHV Measurement 11792;HV2 Bus 110;NULL;v;HV2;3
EHV Measurement 11793;HV2 Bus 304;NULL;p;HV2;3
EHV Measurement 11794;HV2 Bus 304;NULL;q;HV2;3
EHV Measurement 11795;HV2 Bus 304;NULL;v;HV2;3
EHV Measurement 11796;HV2 Bus 34;NULL;p;HV2;3
EHV Measurement 11797;HV2 Bus 34;NULL;q;HV2;3
EHV Measurement 11798;HV2 Bus 34;NULL;v;HV2;3
EHV Measurement 11799;HV2 Bus 319;NULL;p;HV2;3
EHV Measurement 11800;HV2 Bus 319;NULL;q;HV2;3
EHV Measurement 11801;HV2 Bus 319;NULL;v;HV2;3
EHV Measurement 11802;HV2 Bus 239;NULL;p;HV2;3
EHV Measurement 11803;HV2 Bus 239;NULL;q;HV2;3
EHV Measurement 11804;HV2 Bus 239;NULL;v;HV2;3
EHV Measurement 11805;HV2 Bus 363;NULL;p;HV2;3
EHV Measurement 11806;HV2 Bus 363;NULL;q;HV2;3
EHV Measurement 11807;HV2 Bus 363;NULL;v;HV2;3
EHV Measurement 11808;HV2 Bus 9;NULL;p;HV2;3
EHV Measurement 11809;HV2 Bus 9;NULL;q;HV2;3
EHV Measurement 11810;HV2 Bus 9;NULL;v;HV2;3
EHV Measurement 11811;HV2 Bus 123;NULL;p;HV2;3
EHV Measurement 11812;HV2 Bus 123;NULL;q;HV2;3
EHV Measurement 11813;HV2 Bus 123;NULL;v;HV2;3
EHV Measurement 11814;HV2 Bus 323;NULL;p;HV2;3
EHV Measurement 11815;HV2 Bus 323;NULL;q;HV2;3
EHV Measurement 11816;HV2 Bus 323;NULL;v;HV2;3
EHV Measurement 11817;HV2 Bus 128;NULL;p;HV2;3
EHV Measurement 11818;HV2 Bus 128;NULL;q;HV2;3
EHV Measurement 11819;HV2 Bus 128;NULL;v;HV2;3
EHV Measurement 11820;HV2 Bus 335;NULL;p;HV2;3
EHV Measurement 11821;HV2 Bus 335;NULL;q;HV2;3
EHV Measurement 11822;HV2 Bus 335;NULL;v;HV2;3
EHV Measurement 11823;HV2 Bus 320;NULL;p;HV2;3
EHV Measurement 11824;HV2 Bus 320;NULL;q;HV2;3
EHV Measurement 11825;HV2 Bus 320;NULL;v;HV2;3
EHV Measurement 11826;HV2 Bus 183;NULL;p;HV2;3
EHV Measurement 11827;HV2 Bus 183;NULL;q;HV2;3
EHV Measurement 11828;HV2 Bus 183;NULL;v;HV2;3
EHV Measurement 11829;HV2 Bus 6;NULL;p;HV2;3
EHV Measurement 11830;HV2 Bus 6;NULL;q;HV2;3
EHV Measurement 11831;HV2 Bus 6;NULL;v;HV2;3
EHV Measurement 11832;HV2 Bus 337;NULL;p;HV2;3
EHV Measurement 11833;HV2 Bus 337;NULL;q;HV2;3
EHV Measurement 11834;HV2 Bus 337;NULL;v;HV2;3
EHV Measurement 11835;HV2 Bus 255;NULL;p;HV2;3
EHV Measurement 11836;HV2 Bus 255;NULL;q;HV2;3
EHV Measurement 11837;HV2 Bus 255;NULL;v;HV2;3
EHV Measurement 11838;HV2 Bus 139;NULL;p;HV2;3
EHV Measurement 11839;HV2 Bus 139;NULL;q;HV2;3
EHV Measurement 11840;HV2 Bus 139;NULL;v;HV2;3
EHV Measurement 11841;HV2 Bus 296;NULL;p;HV2;3
EHV Measurement 11842;HV2 Bus 296;NULL;q;HV2;3
EHV Measurement 11843;HV2 Bus 296;NULL;v;HV2;3
EHV Measurement 11844;HV2 Bus 209;NULL;p;HV2;3
EHV Measurement 11845;HV2 Bus 209;NULL;q;HV2;3
EHV Measurement 11846;HV2 Bus 209;NULL;v;HV2;3
EHV Measurement 11847;HV2 Bus 333;NULL;p;HV2;3
EHV Measurement 11848;HV2 Bus 333;NULL;q;HV2;3
EHV Measurement 11849;HV2 Bus 333;NULL;v;HV2;3
EHV Measurement 11850;HV2 Bus 264;NULL;p;HV2;3
EHV Measurement 11851;HV2 Bus 264;NULL;q;HV2;3
EHV Measurement 11852;HV2 Bus 264;NULL;v;HV2;3
EHV Measurement 11853;HV2 Bus 2;NULL;p;HV2;3
EHV Measurement 11854;HV2 Bus 2;NULL;q;HV2;3
EHV Measurement 11855;HV2 Bus 2;NULL;v;HV2;3
EHV Measurement 11856;HV2 Bus 353;NULL;p;HV2;3
EHV Measurement 11857;HV2 Bus 353;NULL;q;HV2;3
EHV Measurement 11858;HV2 Bus 353;NULL;v;HV2;3
EHV Measurement 11859;HV2 Bus 114;NULL;p;HV2;3
EHV Measurement 11860;HV2 Bus 114;NULL;q;HV2;3
EHV Measurement 11861;HV2 Bus 114;NULL;v;HV2;3
EHV Measurement 11862;HV2 Bus 88;NULL;p;HV2;3
EHV Measurement 11863;HV2 Bus 88;NULL;q;HV2;3
EHV Measurement 11864;HV2 Bus 88;NULL;v;HV2;3
EHV Measurement 11865;HV2 Bus 189;NULL;p;HV2;3
EHV Measurement 11866;HV2 Bus 189;NULL;q;HV2;3
EHV Measurement 11867;HV2 Bus 189;NULL;v;HV2;3
EHV Measurement 11868;HV2 Bus 140;NULL;p;HV2;3
EHV Measurement 11869;HV2 Bus 140;NULL;q;HV2;3
EHV Measurement 11870;HV2 Bus 140;NULL;v;HV2;3
EHV Measurement 11871;HV2 Bus 165;NULL;p;HV2;3
EHV Measurement 11872;HV2 Bus 165;NULL;q;HV2;3
EHV Measurement 11873;HV2 Bus 165;NULL;v;HV2;3
EHV Measurement 11874;HV2 Bus 126;NULL;p;HV2;3
EHV Measurement 11875;HV2 Bus 126;NULL;q;HV2;3
EHV Measurement 11876;HV2 Bus 126;NULL;v;HV2;3
EHV Measurement 11877;HV2 Bus 8;NULL;p;HV2;3
EHV Measurement 11878;HV2 Bus 8;NULL;q;HV2;3
EHV Measurement 11879;HV2 Bus 8;NULL;v;HV2;3
EHV Measurement 11880;HV2 Bus 229;NULL;p;HV2;3
EHV Measurement 11881;HV2 Bus 229;NULL;q;HV2;3
EHV Measurement 11882;HV2 Bus 229;NULL;v;HV2;3
EHV Measurement 11883;HV2 Bus 111;NULL;p;HV2;3
EHV Measurement 11884;HV2 Bus 111;NULL;q;HV2;3
EHV Measurement 11885;HV2 Bus 111;NULL;v;HV2;3
EHV Measurement 11886;HV2 Bus 292;NULL;p;HV2;3
EHV Measurement 11887;HV2 Bus 292;NULL;q;HV2;3
EHV Measurement 11888;HV2 Bus 292;NULL;v;HV2;3
EHV Measurement 11889;HV2 Bus 10;NULL;p;HV2;3
EHV Measurement 11890;HV2 Bus 10;NULL;q;HV2;3
EHV Measurement 11891;HV2 Bus 10;NULL;v;HV2;3
EHV Measurement 11892;HV2 Bus 362;NULL;p;HV2;3
EHV Measurement 11893;HV2 Bus 362;NULL;q;HV2;3
EHV Measurement 11894;HV2 Bus 362;NULL;v;HV2;3
EHV Measurement 11895;HV2 Bus 57;NULL;p;HV2;3
EHV Measurement 11896;HV2 Bus 57;NULL;q;HV2;3
EHV Measurement 11897;HV2 Bus 57;NULL;v;HV2;3
EHV Measurement 11898;HV2 Bus 152;NULL;p;HV2;3
EHV Measurement 11899;HV2 Bus 152;NULL;q;HV2;3
EHV Measurement 11900;HV2 Bus 152;NULL;v;HV2;3
EHV Measurement 11901;HV2 Bus 341;NULL;p;HV2;3
EHV Measurement 11902;HV2 Bus 341;NULL;q;HV2;3
EHV Measurement 11903;HV2 Bus 341;NULL;v;HV2;3
EHV Measurement 11904;HV2 Bus 245;NULL;p;HV2;3
EHV Measurement 11905;HV2 Bus 245;NULL;q;HV2;3
EHV Measurement 11906;HV2 Bus 245;NULL;v;HV2;3
EHV Measurement 11907;HV2 Bus 35;NULL;p;HV2;3
EHV Measurement 11908;HV2 Bus 35;NULL;q;HV2;3
EHV Measurement 11909;HV2 Bus 35;NULL;v;HV2;3
EHV Measurement 11910;HV2 Bus 48;NULL;p;HV2;3
EHV Measurement 11911;HV2 Bus 48;NULL;q;HV2;3
EHV Measurement 11912;HV2 Bus 48;NULL;v;HV2;3
EHV Measurement 11913;HV2 Bus 167;NULL;p;HV2;3
EHV Measurement 11914;HV2 Bus 167;NULL;q;HV2;3
EHV Measurement 11915;HV2 Bus 167;NULL;v;HV2;3
EHV Measurement 11916;HV2 Bus 226;NULL;p;HV2;3
EHV Measurement 11917;HV2 Bus 226;NULL;q;HV2;3
EHV Measurement 11918;HV2 Bus 226;NULL;v;HV2;3
EHV Measurement 11919;HV2 Bus 248;NULL;p;HV2;3
EHV Measurement 11920;HV2 Bus 248;NULL;q;HV2;3
EHV Measurement 11921;HV2 Bus 248;NULL;v;HV2;3
EHV Measurement 11922;HV2 Bus 343;NULL;p;HV2;3
EHV Measurement 11923;HV2 Bus 343;NULL;q;HV2;3
EHV Measurement 11924;HV2 Bus 343;NULL;v;HV2;3
EHV Measurement 11925;HV2 Bus 286;NULL;p;HV2;3
EHV Measurement 11926;HV2 Bus 286;NULL;q;HV2;3
EHV Measurement 11927;HV2 Bus 286;NULL;v;HV2;3
EHV Measurement 11928;HV2 Bus 283;NULL;p;HV2;3
EHV Measurement 11929;HV2 Bus 283;NULL;q;HV2;3
EHV Measurement 11930;HV2 Bus 283;NULL;v;HV2;3
EHV Measurement 11931;HV2 Bus 77;NULL;p;HV2;3
EHV Measurement 11932;HV2 Bus 77;NULL;q;HV2;3
EHV Measurement 11933;HV2 Bus 77;NULL;v;HV2;3
EHV Measurement 11934;HV2 Bus 145;NULL;p;HV2;3
EHV Measurement 11935;HV2 Bus 145;NULL;q;HV2;3
EHV Measurement 11936;HV2 Bus 145;NULL;v;HV2;3
EHV Measurement 11937;HV2 Bus 271;NULL;p;HV2;3
EHV Measurement 11938;HV2 Bus 271;NULL;q;HV2;3
EHV Measurement 11939;HV2 Bus 271;NULL;v;HV2;3
EHV Measurement 11940;HV2 Bus 356;NULL;p;HV2;3
EHV Measurement 11941;HV2 Bus 356;NULL;q;HV2;3
EHV Measurement 11942;HV2 Bus 356;NULL;v;HV2;3
EHV Measurement 11943;HV2 Bus 177;NULL;p;HV2;3
EHV Measurement 11944;HV2 Bus 177;NULL;q;HV2;3
EHV Measurement 11945;HV2 Bus 177;NULL;v;HV2;3
EHV Measurement 11946;HV2 Bus 210;NULL;p;HV2;3
EHV Measurement 11947;HV2 Bus 210;NULL;q;HV2;3
EHV Measurement 11948;HV2 Bus 210;NULL;v;HV2;3
EHV Measurement 11949;HV2 Bus 197;NULL;p;HV2;3
EHV Measurement 11950;HV2 Bus 197;NULL;q;HV2;3
EHV Measurement 11951;HV2 Bus 197;NULL;v;HV2;3
EHV Measurement 11952;HV2 Bus 309;NULL;p;HV2;3
EHV Measurement 11953;HV2 Bus 309;NULL;q;HV2;3
EHV Measurement 11954;HV2 Bus 309;NULL;v;HV2;3
EHV Measurement 11955;HV2 Bus 153;NULL;p;HV2;3
EHV Measurement 11956;HV2 Bus 153;NULL;q;HV2;3
EHV Measurement 11957;HV2 Bus 153;NULL;v;HV2;3
EHV Measurement 11958;HV2 Bus 97;NULL;p;HV2;3
EHV Measurement 11959;HV2 Bus 97;NULL;q;HV2;3
EHV Measurement 11960;HV2 Bus 97;NULL;v;HV2;3
EHV Measurement 11961;HV2 Bus 99;NULL;p;HV2;3
EHV Measurement 11962;HV2 Bus 99;NULL;q;HV2;3
EHV Measurement 11963;HV2 Bus 99;NULL;v;HV2;3
EHV Measurement 11964;HV2 Bus 249;NULL;p;HV2;3
EHV Measurement 11965;HV2 Bus 249;NULL;q;HV2;3
EHV Measurement 11966;HV2 Bus 249;NULL;v;HV2;3
EHV Measurement 11967;HV2 Bus 358;NULL;p;HV2;3
EHV Measurement 11968;HV2 Bus 358;NULL;q;HV2;3
EHV Measurement 11969;HV2 Bus 358;NULL;v;HV2;3
EHV Measurement 11970;HV2 Bus 359;NULL;p;HV2;3
EHV Measurement 11971;HV2 Bus 359;NULL;q;HV2;3
EHV Measurement 11972;HV2 Bus 359;NULL;v;HV2;3
EHV Measurement 11973;HV2 Bus 124;NULL;p;HV2;3
EHV Measurement 11974;HV2 Bus 124;NULL;q;HV2;3
EHV Measurement 11975;HV2 Bus 124;NULL;v;HV2;3
EHV Measurement 11976;HV2 Bus 360;NULL;p;HV2;3
EHV Measurement 11977;HV2 Bus 360;NULL;q;HV2;3
EHV Measurement 11978;HV2 Bus 360;NULL;v;HV2;3
EHV Measurement 11979;HV2 Bus 39;NULL;p;HV2;3
EHV Measurement 11980;HV2 Bus 39;NULL;q;HV2;3
EHV Measurement 11981;HV2 Bus 39;NULL;v;HV2;3
EHV Measurement 11982;HV2 Bus 75;NULL;p;HV2;3
EHV Measurement 11983;HV2 Bus 75;NULL;q;HV2;3
EHV Measurement 11984;HV2 Bus 75;NULL;v;HV2;3
EHV Measurement 11985;HV2 Bus 55;NULL;p;HV2;3
EHV Measurement 11986;HV2 Bus 55;NULL;q;HV2;3
EHV Measurement 11987;HV2 Bus 55;NULL;v;HV2;3
EHV Measurement 11988;HV2 Bus 218;NULL;p;HV2;3
EHV Measurement 11989;HV2 Bus 218;NULL;q;HV2;3
EHV Measurement 11990;HV2 Bus 218;NULL;v;HV2;3
EHV Measurement 11991;HV2 Bus 212;NULL;p;HV2;3
EHV Measurement 11992;HV2 Bus 212;NULL;q;HV2;3
EHV Measurement 11993;HV2 Bus 212;NULL;v;HV2;3
EHV Measurement 11994;HV2 Bus 158;NULL;p;HV2;3
EHV Measurement 11995;HV2 Bus 158;NULL;q;HV2;3
EHV Measurement 11996;HV2 Bus 158;NULL;v;HV2;3
EHV Measurement 11997;HV2 Bus 100;NULL;p;HV2;3
EHV Measurement 11998;HV2 Bus 100;NULL;q;HV2;3
EHV Measurement 11999;HV2 Bus 100;NULL;v;HV2;3
EHV Measurement 12000;HV2 Bus 137;NULL;p;HV2;3
EHV Measurement 12001;HV2 Bus 137;NULL;q;HV2;3
EHV Measurement 12002;HV2 Bus 137;NULL;v;HV2;3
EHV Measurement 12003;HV2 Bus 166;NULL;p;HV2;3
EHV Measurement 12004;HV2 Bus 166;NULL;q;HV2;3
EHV Measurement 12005;HV2 Bus 166;NULL;v;HV2;3
EHV Measurement 12006;HV2 Bus 107;NULL;p;HV2;3
EHV Measurement 12007;HV2 Bus 107;NULL;q;HV2;3
EHV Measurement 12008;HV2 Bus 107;NULL;v;HV2;3
EHV Measurement 12009;HV2 Bus 351;NULL;p;HV2;3
EHV Measurement 12010;HV2 Bus 351;NULL;q;HV2;3
EHV Measurement 12011;HV2 Bus 351;NULL;v;HV2;3
EHV Measurement 12012;HV2 Bus 345;NULL;p;HV2;3
EHV Measurement 12013;HV2 Bus 345;NULL;q;HV2;3
EHV Measurement 12014;HV2 Bus 345;NULL;v;HV2;3
EHV Measurement 12015;HV2 Bus 224;NULL;p;HV2;3
EHV Measurement 12016;HV2 Bus 224;NULL;q;HV2;3
EHV Measurement 12017;HV2 Bus 224;NULL;v;HV2;3
EHV Measurement 12018;HV2 Bus 225;NULL;p;HV2;3
EHV Measurement 12019;HV2 Bus 225;NULL;q;HV2;3
EHV Measurement 12020;HV2 Bus 225;NULL;v;HV2;3
EHV Measurement 12021;HV2 Bus 118;NULL;p;HV2;3
EHV Measurement 12022;HV2 Bus 118;NULL;q;HV2;3
EHV Measurement 12023;HV2 Bus 118;NULL;v;HV2;3
EHV Measurement 12024;HV2 Bus 119;NULL;p;HV2;3
EHV Measurement 12025;HV2 Bus 119;NULL;q;HV2;3
EHV Measurement 12026;HV2 Bus 119;NULL;v;HV2;3
EHV Measurement 12027;HV2 Bus 7;NULL;p;HV2;3
EHV Measurement 12028;HV2 Bus 7;NULL;q;HV2;3
EHV Measurement 12029;HV2 Bus 7;NULL;v;HV2;3
EHV Measurement 12030;HV2 Bus 306;NULL;p;HV2;3
EHV Measurement 12031;HV2 Bus 306;NULL;q;HV2;3
EHV Measurement 12032;HV2 Bus 306;NULL;v;HV2;3
EHV Measurement 12033;HV2 Bus 332;NULL;p;HV2;3
EHV Measurement 12034;HV2 Bus 332;NULL;q;HV2;3
EHV Measurement 12035;HV2 Bus 332;NULL;v;HV2;3
EHV Measurement 12036;HV2 Bus 65;NULL;p;HV2;3
EHV Measurement 12037;HV2 Bus 65;NULL;q;HV2;3
EHV Measurement 12038;HV2 Bus 65;NULL;v;HV2;3
EHV Measurement 12039;HV2 Bus 163;NULL;p;HV2;3
EHV Measurement 12040;HV2 Bus 163;NULL;q;HV2;3
EHV Measurement 12041;HV2 Bus 163;NULL;v;HV2;3
EHV Measurement 12042;HV2 Bus 231;NULL;p;HV2;3
EHV Measurement 12043;HV2 Bus 231;NULL;q;HV2;3
EHV Measurement 12044;HV2 Bus 231;NULL;v;HV2;3
EHV Measurement 12045;HV2 Bus 30;NULL;p;HV2;3
EHV Measurement 12046;HV2 Bus 30;NULL;q;HV2;3
EHV Measurement 12047;HV2 Bus 30;NULL;v;HV2;3
EHV Measurement 12048;HV2 Bus 133;NULL;p;HV2;3
EHV Measurement 12049;HV2 Bus 133;NULL;q;HV2;3
EHV Measurement 12050;HV2 Bus 133;NULL;v;HV2;3
EHV Measurement 12051;HV2 Bus 268;NULL;p;HV2;3
EHV Measurement 12052;HV2 Bus 268;NULL;q;HV2;3
EHV Measurement 12053;HV2 Bus 268;NULL;v;HV2;3
EHV Measurement 12054;HV2 Bus 298;NULL;p;HV2;3
EHV Measurement 12055;HV2 Bus 298;NULL;q;HV2;3
EHV Measurement 12056;HV2 Bus 298;NULL;v;HV2;3
EHV Measurement 12057;HV2 Bus 269;NULL;p;HV2;3
EHV Measurement 12058;HV2 Bus 269;NULL;q;HV2;3
EHV Measurement 12059;HV2 Bus 269;NULL;v;HV2;3
EHV Measurement 12060;HV2 Bus 312;NULL;p;HV2;3
EHV Measurement 12061;HV2 Bus 312;NULL;q;HV2;3
EHV Measurement 12062;HV2 Bus 312;NULL;v;HV2;3
EHV Measurement 12063;HV2 Bus 200;NULL;p;HV2;3
EHV Measurement 12064;HV2 Bus 200;NULL;q;HV2;3
EHV Measurement 12065;HV2 Bus 200;NULL;v;HV2;3
EHV Measurement 12066;HV2 Bus 221;NULL;p;HV2;3
EHV Measurement 12067;HV2 Bus 221;NULL;q;HV2;3
EHV Measurement 12068;HV2 Bus 221;NULL;v;HV2;3
EHV Measurement 12069;HV2 Bus 233;NULL;p;HV2;3
EHV Measurement 12070;HV2 Bus 233;NULL;q;HV2;3
EHV Measurement 12071;HV2 Bus 233;NULL;v;HV2;3
EHV Measurement 12072;HV2 Bus 361;NULL;p;HV2;3
EHV Measurement 12073;HV2 Bus 361;NULL;q;HV2;3
EHV Measurement 12074;HV2 Bus 361;NULL;v;HV2;3
EHV Measurement 12075;HV2 Bus 222;NULL;p;HV2;3
EHV Measurement 12076;HV2 Bus 222;NULL;q;HV2;3
EHV Measurement 12077;HV2 Bus 222;NULL;v;HV2;3
EHV Measurement 12078;HV2 Bus 129;NULL;p;HV2;3
EHV Measurement 12079;HV2 Bus 129;NULL;q;HV2;3
EHV Measurement 12080;HV2 Bus 129;NULL;v;HV2;3
EHV Measurement 12081;HV2 Bus 315;NULL;p;HV2;3
EHV Measurement 12082;HV2 Bus 315;NULL;q;HV2;3
EHV Measurement 12083;HV2 Bus 315;NULL;v;HV2;3
EHV Measurement 12084;HV2 Bus 287;NULL;p;HV2;3
EHV Measurement 12085;HV2 Bus 287;NULL;q;HV2;3
EHV Measurement 12086;HV2 Bus 287;NULL;v;HV2;3
EHV Measurement 12087;HV2 Bus 213;NULL;p;HV2;3
EHV Measurement 12088;HV2 Bus 213;NULL;q;HV2;3
EHV Measurement 12089;HV2 Bus 213;NULL;v;HV2;3
EHV Measurement 12090;HV2 Bus 134;NULL;p;HV2;3
EHV Measurement 12091;HV2 Bus 134;NULL;q;HV2;3
EHV Measurement 12092;HV2 Bus 134;NULL;v;HV2;3
EHV Measurement 12093;HV2 Bus 22;NULL;p;HV2;3
EHV Measurement 12094;HV2 Bus 22;NULL;q;HV2;3
EHV Measurement 12095;HV2 Bus 22;NULL;v;HV2;3
EHV Measurement 12096;HV2 Bus 18;NULL;p;HV2;3
EHV Measurement 12097;HV2 Bus 18;NULL;q;HV2;3
EHV Measurement 12098;HV2 Bus 18;NULL;v;HV2;3
EHV Measurement 12099;HV2 Bus 83;NULL;p;HV2;3
EHV Measurement 12100;HV2 Bus 83;NULL;q;HV2;3
EHV Measurement 12101;HV2 Bus 83;NULL;v;HV2;3
EHV Measurement 12102;HV2 Bus 204;NULL;p;HV2;3
EHV Measurement 12103;HV2 Bus 204;NULL;q;HV2;3
EHV Measurement 12104;HV2 Bus 204;NULL;v;HV2;3
EHV Measurement 12105;HV2 Bus 91;NULL;p;HV2;3
EHV Measurement 12106;HV2 Bus 91;NULL;q;HV2;3
EHV Measurement 12107;HV2 Bus 91;NULL;v;HV2;3
EHV Measurement 12108;HV2 Bus 294;NULL;p;HV2;3
EHV Measurement 12109;HV2 Bus 294;NULL;q;HV2;3
EHV Measurement 12110;HV2 Bus 294;NULL;v;HV2;3
EHV Measurement 12111;HV2 Bus 84;NULL;p;HV2;3
EHV Measurement 12112;HV2 Bus 84;NULL;q;HV2;3
EHV Measurement 12113;HV2 Bus 84;NULL;v;HV2;3
EHV Measurement 12114;HV2 Bus 127;NULL;p;HV2;3
EHV Measurement 12115;HV2 Bus 127;NULL;q;HV2;3
EHV Measurement 12116;HV2 Bus 127;NULL;v;HV2;3
EHV Measurement 12117;HV2 Bus 125;NULL;p;HV2;3
EHV Measurement 12118;HV2 Bus 125;NULL;q;HV2;3
EHV Measurement 12119;HV2 Bus 125;NULL;v;HV2;3
EHV Measurement 12120;HV2 Bus 253;NULL;p;HV2;3
EHV Measurement 12121;HV2 Bus 253;NULL;q;HV2;3
EHV Measurement 12122;HV2 Bus 253;NULL;v;HV2;3
EHV Measurement 12123;HV2 Bus 64;NULL;p;HV2;3
EHV Measurement 12124;HV2 Bus 64;NULL;q;HV2;3
EHV Measurement 12125;HV2 Bus 64;NULL;v;HV2;3
EHV Measurement 12126;HV2 Bus 228;NULL;p;HV2;3
