id;node;type;profile;calc_type;pRES;qRES;sR;subnet;voltLvl
EHV Sgen 141;EHV Bus 141;wind onshore;WP10;pq;21.6;0;23.2258;EHV1;1
EHV Sgen 142;EHV Bus 1637;wind onshore;WP6;pq;22.5;0;24.1935;EHV1;1
EHV Sgen 143;EHV Bus 57;wind onshore;WP10;pq;19.8;0;21.2903;EHV1;1
EHV Sgen 144;EHV Bus 57;wind onshore;WP10;pq;24;0;25.8065;EHV1;1
EHV Sgen 145;EHV Bus 57;wind onshore;WP10;pq;24;0;25.8065;EHV1;1
EHV Sgen 146;EHV Bus 15;wind onshore;WP6;pq;18;0;19.3548;EHV1;1
EHV Sgen 147;EHV Bus 95;wind onshore;WP6;pq;52.9;0;56.8817;EHV1;1
EHV Sgen 148;EHV Bus 53;wind onshore;WP10;pq;22;0;23.6559;EHV1;1
EHV Sgen 149;EHV Bus 15;wind onshore;WP6;pq;30;0;32.2581;EHV1;1
EHV Sgen 150;EHV Bus 369;wind onshore;WP9;pq;99.9;0;107.419;EHV1;1
EHV Sgen 151;EHV Bus 115;wind onshore;WP6;pq;21;0;22.5806;EHV1;1
EHV Sgen 152;EHV Bus 115;wind onshore;WP6;pq;15;0;16.129;EHV1;1
EHV Sgen 153;EHV Bus 101;wind onshore;WP6;pq;26;0;27.957;EHV1;1
EHV Sgen 154;EHV Bus 49;wind onshore;WP6;pq;16;0;17.2043;EHV1;1
EHV Sgen 155;EHV Bus 53;wind onshore;WP10;pq;10;0;10.7527;EHV1;1
EHV Sgen 156;EHV Bus 53;wind onshore;WP10;pq;10;0;10.7527;EHV1;1
EHV Sgen 157;EHV Bus 53;wind onshore;WP10;pq;10;0;10.7527;EHV1;1
EHV Sgen 158;EHV Bus 53;wind onshore;WP10;pq;10;0;10.7527;EHV1;1
EHV Sgen 159;EHV Bus 53;wind onshore;WP10;pq;10;0;10.7527;EHV1;1
EHV Sgen 160;EHV Bus 97;wind onshore;WP6;pq;28;0;30.1075;EHV1;1
EHV Sgen 161;EHV Bus 1487;wind onshore;WP6;pq;36.8;0;39.5699;EHV1;1
EHV Sgen 162;EHV Bus 99;wind onshore;WP6;pq;27.2;0;29.2473;EHV1;1
EHV Sgen 163;EHV Bus 1637;wind onshore;WP6;pq;13.5;0;14.5161;EHV1;1
EHV Sgen 164;EHV Bus 1435;wind onshore;WP8;pq;16.2;0;17.4194;EHV1;1
EHV Sgen 165;EHV Bus 1435;wind onshore;WP8;pq;26.1;0;28.0645;EHV1;1
EHV Sgen 166;EHV Bus 97;wind onshore;WP6;pq;12;0;12.9032;EHV1;1
EHV Sgen 167;EHV Bus 115;wind onshore;WP6;pq;24;0;25.8065;EHV1;1
EHV Sgen 168;EHV Bus 1649;wind onshore;WP4;pq;13.5;0;14.5161;EHV1;1
EHV Sgen 169;EHV Bus 509;wind onshore;WP6;pq;11.5;0;12.3656;EHV1;1
EHV Sgen 170;EHV Bus 127;wind onshore;WP9;pq;16;0;17.2043;EHV1;1
EHV Sgen 171;EHV Bus 221;wind onshore;WP6;pq;12;0;12.9032;EHV1;1
EHV Sgen 172;EHV Bus 115;wind onshore;WP6;pq;41.7;0;44.8387;EHV1;1
EHV Sgen 173;EHV Bus 221;wind onshore;WP6;pq;328;0;352.688;EHV1;1
EHV Sgen 174;EHV Bus 93;wind onshore;WP12;pq;11.5;0;12.3656;EHV1;1
EHV Sgen 175;EHV Bus 493;wind onshore;WP6;pq;10;0;10.7527;EHV1;1
EHV Sgen 176;EHV Bus 111;wind onshore;WP6;pq;10;0;10.7527;EHV1;1
EHV Sgen 177;EHV Bus 141;wind onshore;WP10;pq;13.8;0;14.8387;EHV1;1
EHV Sgen 178;EHV Bus 1649;wind onshore;WP4;pq;35;0;37.6344;EHV1;1
EHV Sgen 179;EHV Bus 1487;wind onshore;WP6;pq;26;0;27.957;EHV1;1
EHV Sgen 180;EHV Bus 1637;wind onshore;WP6;pq;57;0;61.2903;EHV1;1
EHV Sgen 181;EHV Bus 299;pv;PV1;pq;22.8;0;24.5161;EHV1;1
EHV Sgen 182;EHV Bus 101;pv;PV8;pq;21.6;0;23.2258;EHV1;1
EHV Sgen 183;EHV Bus 101;pv;PV8;pq;20.4;0;21.9355;EHV1;1
EHV Sgen 184;EHV Bus 101;pv;PV8;pq;12.7;0;13.6559;EHV1;1
EHV Sgen 185;EHV Bus 101;pv;PV8;pq;15.4;0;16.5591;EHV1;1
EHV Sgen 186;EHV Bus 101;pv;PV8;pq;16.1;0;17.3118;EHV1;1
EHV Sgen 187;EHV Bus 101;pv;PV8;pq;17.3;0;18.6022;EHV1;1
EHV Sgen 188;EHV Bus 377;pv;PV4;pq;21.7;0;23.3333;EHV1;1
EHV Sgen 189;EHV Bus 1637;pv;PV2;pq;19.7;0;21.1828;EHV1;1
EHV Sgen 190;EHV Bus 221;pv;PV2;pq;15.7;0;16.8817;EHV1;1
EHV Sgen 191;EHV Bus 103;pv;PV4;pq;28.3;0;30.4301;EHV1;1
EHV Sgen 192;EHV Bus 101;pv;PV8;pq;17.9;0;19.2473;EHV1;1
EHV Sgen 193;EHV Bus 101;pv;PV8;pq;17.4;0;18.7097;EHV1;1
EHV Sgen 194;EHV Bus 101;pv;PV8;pq;23;0;24.7312;EHV1;1
EHV Sgen 195;EHV Bus 367;pv;PV4;pq;54.3;0;58.3871;EHV1;1
EHV Sgen 196;EHV Bus 115;pv;PV8;pq;34.8;0;37.4194;EHV1;1
EHV Sgen 197;EHV Bus 115;pv;PV8;pq;18;0;19.3548;EHV1;1
EHV Sgen 198;EHV Bus 55;pv;PV2;pq;6.8;0;7.31183;EHV1;1
EHV Sgen 199;EHV Bus 55;pv;PV2;pq;19.3;0;20.7527;EHV1;1
EHV Sgen 200;EHV Bus 55;pv;PV2;pq;25.5;0;27.4194;EHV1;1
EHV Sgen 201;EHV Bus 111;pv;PV8;pq;18.6;0;20;EHV1;1
EHV Sgen 202;EHV Bus 259;wind offshore;WP2;pq;344.5;0;370.43;EHV1;1
EHV Sgen 203;EHV Bus 259;wind offshore;WP2;pq;263.1;0;282.903;EHV1;1
EHV Sgen 204;EHV Bus 31;wind offshore;WP2;pq;295.2;0;317.419;EHV1;1
EHV Sgen 205;EHV Bus 1739;wind offshore;WP2;pq;60;0;64.5161;EHV1;1
EHV Sgen 206;EHV Bus 1739;wind offshore;WP2;pq;113.4;0;121.935;EHV1;1
EHV Sgen 207;EHV Bus 259;wind offshore;WP2;pq;312;0;335.484;EHV1;1
EHV Sgen 208;EHV Bus 259;wind offshore;WP2;pq;400;0;430.108;EHV1;1
EHV Sgen 209;EHV Bus 259;wind offshore;WP2;pq;200;0;215.054;EHV1;1
EHV Sgen 210;EHV Bus 1461;wind offshore;WP2;pq;302.4;0;325.161;EHV1;1
EHV Sgen 211;EHV Bus 259;wind offshore;WP2;pq;400;0;430.108;EHV1;1
EHV Sgen 212;EHV Bus 1461;wind offshore;WP2;pq;288;0;309.677;EHV1;1
EHV Sgen 213;EHV Bus 31;wind offshore;WP2;pq;288;0;309.677;EHV1;1
EHV Sgen 214;EHV Bus 31;wind offshore;WP2;pq;288;0;309.677;EHV1;1
EHV Sgen 215;EHV Bus 31;wind offshore;WP2;pq;240;0;258.065;EHV1;1
EHV Sgen 216;EHV Bus 1677;wind offshore;WP1;pq;48.3;0;51.9355;EHV1;1
EHV Sgen 217;EHV Bus 1677;wind offshore;WP1;pq;288;0;309.677;EHV1;1
EHV Sgen 218;EHV Bus 1481;wind offshore;WP2;pq;111;0;119.355;EHV1;1
EHV Sgen 219;EHV Bus 259;wind offshore;WP2;pq;332;0;356.989;EHV1;1
EHV Sgen 220;EHV Bus 259;wind offshore;WP2;pq;402;0;432.258;EHV1;1
EHV Sgen 221;EHV Bus 1455;wind offshore;WP1;pq;350;0;376.344;EHV1;1
EHV Sgen 222;EHV Bus 57;mixed;hv_mixed;pq;470.17;0;470.17;EHV1_HV1;1
EHV Sgen 223;EHV Bus 143;mixed;hv_mixed;pq;470.17;0;470.17;EHV1_HV1;1
EHV Sgen 224;EHV Bus 1649;mixed;hv_mixed;pq;470.17;0;470.17;EHV1_HV1;1
EHV Sgen 225;EHV Bus 1865;mixed;hv_urban;pq;586.2;0;586.2;EHV1_HV2;1
HV1 Sgen 1;HV1 Bus 23;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 2;HV1 Bus 45;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 3;HV1 Bus 111;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 4;HV1 Bus 117;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 5;HV1 Bus 119;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 6;HV1 Bus 121;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 7;HV1 Bus 3;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 8;HV1 Bus 5;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 9;HV1 Bus 7;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 10;HV1 Bus 9;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 11;HV1 Bus 11;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 12;HV1 Bus 21;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 13;HV1 Bus 31;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 14;HV1 Bus 33;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 15;HV1 Bus 35;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 16;HV1 Bus 39;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 17;HV1 Bus 51;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 18;HV1 Bus 53;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 19;HV1 Bus 59;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 20;HV1 Bus 61;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 21;HV1 Bus 63;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 22;HV1 Bus 73;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 23;HV1 Bus 77;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 24;HV1 Bus 79;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 25;HV1 Bus 81;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 26;HV1 Bus 83;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 27;HV1 Bus 87;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 28;HV1 Bus 91;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 29;HV1 Bus 95;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 30;HV1 Bus 97;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 31;HV1 Bus 99;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 32;HV1 Bus 103;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 33;HV1 Bus 105;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 34;HV1 Bus 107;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 35;HV1 Bus 109;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 36;HV1 Bus 113;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 37;HV1 Bus 115;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 38;HV1 Bus 1;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 39;HV1 Bus 15;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 40;HV1 Bus 27;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 41;HV1 Bus 37;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 42;HV1 Bus 43;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 43;HV1 Bus 57;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 44;HV1 Bus 67;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 45;HV1 Bus 71;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 46;HV1 Bus 85;mv_add1;mv_add1;pq;0;0;0;HV1;3
HV1 Sgen 47;HV1 Bus 14;mv_comm;mv_comm;pq;16.63;0;17.8817;HV1_MV4_eq;3
HV1 Sgen 48;HV1 Bus 17;mv_rural;mv_rural;pq;25.57;0;27.4946;HV1_MV1_eq;3
HV1 Sgen 49;HV1 Bus 29;mv_rural;mv_rural;pq;25.57;0;27.4946;HV1_MV1_eq;3
HV1 Sgen 50;HV1 Bus 41;mv_rural;mv_rural;pq;25.57;0;27.4946;HV1_MV1_eq;3
HV1 Sgen 51;HV1 Bus 49;mv_rural;mv_rural;pq;25.57;0;27.4946;HV1_MV1_eq;3
HV1 Sgen 52;HV1 Bus 66;mv_rural;mv_rural;pq;25.57;0;27.4946;HV1_MV1_eq;3
HV1 Sgen 53;HV1 Bus 69;mv_rural;mv_rural;pq;25.57;0;27.4946;HV1_MV1_eq;3
HV1 Sgen 54;HV1 Bus 75;mv_rural;mv_rural;pq;25.57;0;27.4946;HV1_MV1_eq;3
HV1 Sgen 55;HV1 Bus 102;mv_rural;mv_rural;pq;25.57;0;27.4946;HV1_MV1_eq;3
HV1 Sgen 56;HV1 Bus 19;mv_semiurb;mv_semiurb;pq;23.8;0;25.5914;HV1_MV2_eq;3
HV1 Sgen 57;HV1 Bus 89;mv_semiurb;mv_semiurb;pq;23.8;0;25.5914;HV1_MV2_eq;3
HV1 Sgen 58;HV1 Bus 93;mv_semiurb;mv_semiurb;pq;23.8;0;25.5914;HV1_MV2_eq;3
HV1 Sgen 59;HV1 Bus 25;mv_urban;mv_urban;pq;13.56;0;14.5806;HV1_MV3_eq;3
HV1 Sgen 60;HV1 Bus 47;mv_urban;mv_urban;pq;13.56;0;14.5806;HV1_MV3_eq;3
HV1 Sgen 61;HV1 Bus 55;mv_urban;mv_urban;pq;13.56;0;14.5806;HV1_MV3_eq;3
HV1 Sgen 62;HV1 Bus 119;Wind;WP10;pq;23.01;0;24.7419;HV1;3
HV1 Sgen 63;HV1 Bus 13;Wind;WP10;pq;9.77;0;10.5054;HV1;3
HV1 Sgen 64;HV1 Bus 15;Wind;WP10;pq;149.06;0;160.28;HV1;3
HV1 Sgen 65;HV1 Bus 19;Wind;WP10;pq;135.05;0;145.215;HV1;3
HV1 Sgen 66;HV1 Bus 21;Wind;WP10;pq;36.28;0;39.0108;HV1;3
HV1 Sgen 67;HV1 Bus 33;Wind;WP10;pq;126.15;0;135.645;HV1;3
HV1 Sgen 68;HV1 Bus 41;Wind;WP10;pq;6.34;0;6.8172;HV1;3
HV1 Sgen 69;HV1 Bus 43;Wind;WP10;pq;6.56;0;7.05376;HV1;3
HV1 Sgen 70;HV1 Bus 49;Wind;WP10;pq;37.51;0;40.3333;HV1;3
HV1 Sgen 71;HV1 Bus 51;Wind;WP10;pq;7.87;0;8.46237;HV1;3
HV1 Sgen 72;HV1 Bus 77;Wind;WP10;pq;5.06;0;5.44086;HV1;3
HV1 Sgen 73;HV1 Bus 83;Wind;WP10;pq;37.37;0;40.1828;HV1;3
HV1 Sgen 74;HV1 Bus 107;Wind;WP10;pq;11.17;0;12.0108;HV1;3
HV1 Sgen 75;HV1 Bus 121;Wind;WP4;pq;13.47;0;14.4839;HV1;3
HV1 Sgen 76;HV1 Bus 7;Wind;WP4;pq;5.68;0;6.10753;HV1;3
HV1 Sgen 77;HV1 Bus 9;Wind;WP4;pq;20.78;0;22.3441;HV1;3
HV1 Sgen 78;HV1 Bus 11;Wind;WP4;pq;9.54;0;10.2581;HV1;3
HV1 Sgen 79;HV1 Bus 29;Wind;WP4;pq;13.06;0;14.043;HV1;3
HV1 Sgen 80;HV1 Bus 31;Wind;WP4;pq;25.16;0;27.0538;HV1;3
HV1 Sgen 81;HV1 Bus 65;Wind;WP4;pq;42.99;0;46.2258;HV1;3
HV1 Sgen 82;HV1 Bus 69;Wind;WP4;pq;23.98;0;25.7849;HV1;3
HV1 Sgen 83;HV1 Bus 73;Wind;WP4;pq;9.99;0;10.7419;HV1;3
HV1 Sgen 84;HV1 Bus 79;Wind;WP4;pq;5.75;0;6.1828;HV1;3
HV1 Sgen 85;HV1 Bus 81;Wind;WP4;pq;8.3;0;8.92473;HV1;3
HV1 Sgen 86;HV1 Bus 85;Wind;WP4;pq;52.65;0;56.6129;HV1;3
HV1 Sgen 87;HV1 Bus 103;Wind;WP4;pq;8.96;0;9.63441;HV1;3
HV1 Sgen 88;HV1 Bus 105;Wind;WP4;pq;54.01;0;58.0753;HV1;3
HV1 Sgen 89;HV1 Bus 109;Wind;WP4;pq;8.41;0;9.04301;HV1;3
HV1 Sgen 90;HV1 Bus 117;Wind;WP7;pq;12.01;0;12.914;HV1;3
HV1 Sgen 91;HV1 Bus 17;Wind;WP7;pq;6.04;0;6.49462;HV1;3
HV1 Sgen 92;HV1 Bus 27;Wind;WP7;pq;16.2;0;17.4194;HV1;3
HV1 Sgen 93;HV1 Bus 53;Wind;WP7;pq;17.16;0;18.4516;HV1;3
HV1 Sgen 94;HV1 Bus 55;Wind;WP7;pq;35.68;0;38.3656;HV1;3
HV1 Sgen 95;HV1 Bus 57;Wind;WP7;pq;18.28;0;19.6559;HV1;3
HV1 Sgen 96;HV1 Bus 71;Wind;WP7;pq;8.18;0;8.7957;HV1;3
HV1 Sgen 97;HV1 Bus 75;Wind;WP7;pq;5.69;0;6.11828;HV1;3
HV1 Sgen 98;HV1 Bus 87;Wind;WP7;pq;6.33;0;6.80645;HV1;3
HV1 Sgen 99;HV1 Bus 91;Wind;WP7;pq;6.45;0;6.93548;HV1;3
HV1 Sgen 100;HV1 Bus 99;Wind;WP7;pq;15.13;0;16.2688;HV1;3
HV1 Sgen 101;HV1 Bus 101;Wind;WP7;pq;12.8;0;13.7634;HV1;3
HV1 Sgen 102;HV1 Bus 113;Wind;WP7;pq;6.37;0;6.84946;HV1;3
HV1 Sgen 103;HV1 Bus 115;Wind;WP7;pq;16.99;0;18.2688;HV1;3
HV2 Sgen 1;HV2 Bus 1;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 2;HV2 Bus 7;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 3;HV2 Bus 38;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 4;HV2 Bus 43;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 5;HV2 Bus 46;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 6;HV2 Bus 53;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 7;HV2 Bus 75;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 8;HV2 Bus 27;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 9;HV2 Bus 49;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 10;HV2 Bus 93;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 11;HV2 Bus 98;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 12;HV2 Bus 102;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 13;HV2 Bus 65;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 14;HV2 Bus 71;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 15;HV2 Bus 78;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 16;HV2 Bus 105;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 17;HV2 Bus 122;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 18;HV2 Bus 125;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 19;HV2 Bus 108;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 20;HV2 Bus 133;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 21;HV2 Bus 152;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 22;HV2 Bus 149;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 23;HV2 Bus 168;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 24;HV2 Bus 199;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 25;HV2 Bus 212;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 26;HV2 Bus 172;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 27;HV2 Bus 175;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 28;HV2 Bus 187;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 29;HV2 Bus 221;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 30;HV2 Bus 226;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 31;HV2 Bus 246;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 32;HV2 Bus 206;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 33;HV2 Bus 280;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 34;HV2 Bus 216;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 35;HV2 Bus 229;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 36;HV2 Bus 286;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 37;HV2 Bus 243;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 38;HV2 Bus 306;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 39;HV2 Bus 257;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 40;HV2 Bus 322;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 41;HV2 Bus 329;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 42;HV2 Bus 260;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 43;HV2 Bus 265;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 44;HV2 Bus 339;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 45;HV2 Bus 274;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 46;HV2 Bus 296;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 47;HV2 Bus 318;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 48;HV2 Bus 354;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 49;HV2 Bus 357;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 50;HV2 Bus 33;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 51;HV2 Bus 61;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 52;HV2 Bus 130;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 53;HV2 Bus 336;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 54;HV2 Bus 349;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 55;HV2 Bus 182;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 56;HV2 Bus 254;PV;mv_add1;pq;0;0;0;HV2;3
HV2 Sgen 57;HV2 Bus 23;PV;mv_add2;pq;1;0;1.07527;HV2;3
HV2 Sgen 58;HV2 Bus 90;PV;mv_add2;pq;1;0;1.07527;HV2;3
HV2 Sgen 59;HV2 Bus 119;PV;mv_add2;pq;1;0;1.07527;HV2;3
HV2 Sgen 60;HV2 Bus 137;PV;mv_add2;pq;1;0;1.07527;HV2;3
HV2 Sgen 61;HV2 Bus 141;PV;mv_add2;pq;1;0;1.07527;HV2;3
HV2 Sgen 62;HV2 Bus 155;PV;mv_add2;pq;1;0;1.07527;HV2;3
HV2 Sgen 63;HV2 Bus 192;PV;mv_add2;pq;1;0;1.07527;HV2;3
HV2 Sgen 64;HV2 Bus 270;PV;mv_add2;pq;1;0;1.07527;HV2;3
HV2 Sgen 65;HV2 Bus 313;PV;mv_add2;pq;1;0;1.07527;HV2;3
HV2 Sgen 66;HV2 Bus 361;PV;mv_add2;pq;1;0;1.07527;HV2;3
HV2 Sgen 67;HV2 Bus 161;PV;mv_comm;pq;16.63;0;17.8817;HV2_MV4_eq;3
HV2 Sgen 68;HV2 Bus 163;PV;mv_comm;pq;16.63;0;17.8817;HV2_MV4_eq;3
HV2 Sgen 69;HV2 Bus 278;PV;mv_comm;pq;16.63;0;17.8817;HV2_MV4_eq;3
HV2 Sgen 70;HV2 Bus 59;PV;mv_rural;pq;25.57;0;27.4946;HV2_MV1_eq;3
HV2 Sgen 71;HV2 Bus 96;PV;mv_rural;pq;25.57;0;27.4946;HV2_MV1_eq;3
HV2 Sgen 72;HV2 Bus 204;PV;mv_rural;pq;25.57;0;27.4946;HV2_MV1_eq;3
HV2 Sgen 73;HV2 Bus 304;PV;mv_rural;pq;25.57;0;27.4946;HV2_MV1_eq;3
HV2 Sgen 74;HV2 Bus 347;PV;mv_rural;pq;25.57;0;27.4946;HV2_MV1_eq;3
HV2 Sgen 75;HV2 Bus 86;PV;mv_semiurb;pq;23.8;0;25.5914;HV2_MV2_eq;3
HV2 Sgen 76;HV2 Bus 310;PV;mv_semiurb;pq;23.8;0;25.5914;HV2_MV2_eq;3
HV2 Sgen 77;HV2 Bus 290;PV;mv_semiurb;pq;23.8;0;25.5914;HV2_MV2_eq;3
HV2 Sgen 78;HV2 Bus 83;PV;mv_urban;pq;13.56;0;14.5806;HV2_MV3_eq;3
HV2 Sgen 79;HV2 Bus 195;PV;mv_urban;pq;13.56;0;14.5806;HV2_MV3_eq;3
HV2 Sgen 80;HV2 Bus 61;Wind;WP11;pq;13.07;0;14.0538;HV2;3
HV2 Sgen 81;HV2 Bus 96;Wind;WP11;pq;8.28;0;8.90323;HV2;3
HV2 Sgen 82;HV2 Bus 98;Wind;WP11;pq;10.07;0;10.828;HV2;3
HV2 Sgen 83;HV2 Bus 192;Wind;WP11;pq;11.57;0;12.4409;HV2;3
HV2 Sgen 84;HV2 Bus 212;Wind;WP11;pq;10.85;0;11.6667;HV2;3
HV2 Sgen 85;HV2 Bus 102;Wind;WP5;pq;23.55;0;25.3226;HV2;3
HV2 Sgen 86;HV2 Bus 33;Wind;WP5;pq;9.38;0;10.086;HV2;3
HV2 Sgen 87;HV2 Bus 43;Wind;WP5;pq;10.79;0;11.6022;HV2;3
HV2 Sgen 88;HV2 Bus 49;Wind;WP5;pq;33.48;0;36;HV2;3
HV2 Sgen 89;HV2 Bus 75;Wind;WP5;pq;8.72;0;9.37634;HV2;3
HV2 Sgen 90;HV2 Bus 165;Wind;WP5;pq;4;0;4.30108;HV2;3
HV2 Sgen 91;HV2 Bus 182;Wind;WP5;pq;11.74;0;12.6237;HV2;3
HV2 Sgen 92;HV2 Bus 221;Wind;WP5;pq;25.07;0;26.957;HV2;3
HV2 Sgen 93;HV2 Bus 236;Wind;WP5;pq;3.5;0;3.76344;HV2;3
HV2 Sgen 94;HV2 Bus 278;Wind;WP5;pq;9.55;0;10.2688;HV2;3
HV2 Sgen 95;HV2 Bus 86;Wind;WP8;pq;46.22;0;49.6989;HV2;3
HV2 Sgen 96;HV2 Bus 243;Wind;WP8;pq;9.81;0;10.5484;HV2;3
HV2 Sgen 97;HV2 Bus 254;Wind;WP8;pq;33.48;0;36;HV2;3
HV2 Sgen 98;HV2 Bus 336;Wind;WP8;pq;16.81;0;18.0753;HV2;3
